count,deltaKd
7,-0.0538459208424662
11,-0.016729063777958686
8,0.027205270811849758
9,0.004014104518816453
10,0.017274595703758777
11,-0.002040457343044366
10,-0.007700524624089766
10,0.01401960175642003
11,0.04099970808307596
8,0.016917465324421954
12,0.03779363999030494
12,-0.006429933117599873
8,-0.03060526283886489
12,-0.025571945193306078
9,0.0035144208301982616
10,-0.03645511552818981
10,-0.01190387318995434
9,0.031330047003631734
12,0.04132994003816215
11,-0.00789121488875999
9,-0.020614923532042084
8,-0.11630573988410653
12,-0.046190487049392104
10,-0.01453945134121959
10,0.0025757013318461475
11,0.03222061166378509
11,-0.01164195031822679
13,0.012989303294272503
10,-0.023174150949033745
11,-0.018355176029048792
14,0.014589837297657837
13,-0.007755874443200028
10,-0.012349930516375451
13,0.0021306727888372734
9,-0.016376446530646405
13,-0.0018632448444915184
10,-0.01210763532455772
11,0.0270894789144549
12,-0.06920537403505023
13,-0.026332390426469843
10,0.024544256375758522
11,0.03840478100272726
9,-0.014561937584224083
10,-0.05800750161998103
12,-0.008334232422189558
10,-0.0724677082404348
9,-0.07013941587739758
11,-0.051514495529014326
10,-0.032202449709103576
11,-0.03395788879522854
8,-0.027791797122633355
11,0.00928575305236734
11,0.016422706370777362
10,-0.03725067324782039
8,0.059893413031693044
10,0.021671426585871956
10,0.02134301932640703
11,-0.01810395755485672
11,-0.041494306217316534
12,-0.0198958770402502
9,-0.05538310911448008
10,0.0009158727165647917
13,-0.019565607712536348
10,0.015093555105263334
12,0.01891286855842722
12,0.009852983663547477
13,-0.048554810539977566
11,-0.04644057480172137
10,-0.033689877029885906
11,-0.005964028183075953
10,0.030480007335183856
14,-0.04757841676762453
11,-0.014715085238254488
11,-0.05753978605648413
9,0.014749519042254633
9,-0.03839156832885848
11,-0.04388913973907016
11,-0.0084861871446833
10,0.015043756739885339
10,0.0076429848720795945
11,-0.012390136202233393
10,-0.016989203423666055
11,0.03834801280190092
15,0.021133010404954078
10,-0.028568177405189132
10,-0.050247895418294775
12,-0.029334246092293625
9,0.018390873328346657
10,0.01976151758168676
12,-0.048408143458882336
9,-0.040907353054983275
10,0.0027489761753471953
12,0.010405433301180267
11,-0.04271973075435831
9,0.030385891540436916
9,0.037049664774757574
12,-0.013085169642423011
11,-0.0679901718956728
7,-0.042996822834332704
10,-0.020944364520833147
11,0.006074535838470396
10,-0.04096826204889048
8,0.0036428491648035077
6,0.0006453879458341305
9,0.04370315775591216
10,-0.021803968754632308
11,-0.022886426024779638
7,-0.0182456148072756
9,-0.039380420620728884
13,0.01612171335418111
8,0.0008299150265518307
9,-0.029543297174667416
10,-0.04038832418208216
8,0.01609793445390828
9,0.031385586160858736
10,0.030696720871050687
12,-0.006758855887168735
10,-0.00600891455529684
10,0.02243701303924084
8,0.006512645417142693
10,0.0034832698491378267
11,0.0037139029791664058
13,0.0010338024792080347
9,0.008962490902256093
10,0.044460963384320706
12,-0.0032311796128414727
11,-0.025842404114426287
10,-0.03679590963406554
11,-0.023428845689377198
9,-0.0037413942405795098
8,0.004881952361008857
8,-0.03508540406992644
11,-0.03190086925252622
11,-0.02954342982371827
9,0.029932718618152165
8,0.026637186224126808
9,-0.019535992770748578
11,-0.053974608221848186
12,0.009357602557626521
10,0.003010535229245548
8,-0.023291664290027825
7,-0.05525228938129345
8,-0.02266597666921477
10,-0.07522658638082014
8,-0.05072980338090716
8,0.022834996928594364
11,0.020336122276608748
12,-0.007357203752619057
8,-0.02113740627619265
11,-0.005062390948756601
10,0.014182654647983739
11,0.046766532568168984
10,-0.027829096721799118
9,0.014937062794167844
12,-0.0031493076948727605
12,-0.00377003151766786
11,-0.013039646459652943
12,-0.043120434623762804
10,-0.02056364732122873
8,0.04336826676545513
7,-0.007075681155443547
11,0.024430304995499696
10,-0.041736296291524866
12,-0.06631439119681026
10,-0.020109348824906448
8,0.014321026702688755
10,-0.013204431229958402
10,-0.004145520189251073
12,0.033144955349646565
11,-0.009589992216652021
9,0.016343306672411018
10,-0.0010526592756203712
9,-0.03188761554706687
10,-0.015400379284404409
9,-0.020436867659991975
14,-0.0646472792939008
7,0.0033635575157831
10,-0.03229145593073035
9,-0.018205733240527877
8,-0.004716858858882844
11,0.03534983101496891
9,0.05453483458323127
9,-0.03341520188469005
8,-0.06263115097367056
12,0.01803078777986933
10,-0.034715274645870764
11,-0.004666886913705426
10,-0.04110668083505509
9,-0.024042290831697954
12,0.027357407226089592
11,0.04776805463453471
12,0.009927032607162545
12,0.003014338670297434
11,-0.0533578883886463
9,0.017839315791974286
12,-0.05207862469233859
