count,deltaKd
7,0.0
10,0.0
12,0.0
8,0.0
10,0.0
9,0.0
8,0.0
10,0.0
12,0.0
8,0.0
10,0.0
10,0.0
12,0.0
10,0.0
10,0.0
9,0.0
8,0.0
9,0.0
9,0.0
11,0.0
10,0.0
12,0.0
9,0.0
11,0.0
8,0.0
11,0.0
9,0.0
10,0.0
11,0.0
10,0.0
13,-0.5420678780875559
9,0.0
9,0.0
10,0.0
12,-0.578343637175303
13,0.0
11,0.0
9,0.0
10,0.0
11,-0.15893822674501745
11,0.0
8,0.0
12,0.0
10,0.0
8,0.0
9,0.0
9,0.0
10,0.0
11,0.0
11,-0.35574443130468136
10,0.0
8,0.0
13,0.0
6,0.0
9,0.0
10,0.0
10,0.0
8,0.0
10,0.0
10,0.0
8,0.0
9,0.0
9,0.0
11,0.0
10,0.0
8,0.0
7,0.0
11,0.0
10,0.0
9,0.0
11,0.0
12,0.0
8,0.0
11,0.0
11,0.0
10,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
11,0.0
10,0.0
12,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
9,0.0
8,0.0
8,0.0
9,0.0
11,0.0
9,0.0
10,0.0
10,0.0
12,0.0
9,0.0
10,0.0
7,0.0
6,0.0
9,0.0
10,0.0
10,0.0
11,0.0
7,0.0
9,0.0
10,0.0
8,0.0
9,0.0
9,0.0
11,0.0
10,0.0
9,0.0
7,0.0
11,0.0
12,0.0
11,0.0
12,0.0
11,0.0
8,0.0
9,0.0
9,0.0
11,0.0
9,0.0
11,0.0
10,0.0
9,0.0
7,0.0
13,0.0
9,0.0
10,0.0
13,-0.8643588077937538
7,0.0
12,0.0
8,0.0
11,0.0
9,0.0
8,0.0
11,0.0
9,0.0
12,0.0
11,0.0
9,0.0
11,0.0
8,0.0
10,0.0
9,0.0
9,0.0
9,0.0
13,0.0
7,0.0
10,0.0
10,0.0
9,0.0
7,0.0
7,0.0
7,0.0
10,0.0
8,0.0
7,0.0
12,0.0
8,0.0
12,0.0
9,0.0
9,0.0
9,0.0
10,0.0
12,0.0
10,0.0
9,0.0
12,0.0
10,0.0
8,0.0
10,0.0
8,0.0
9,0.0
10,0.0
10,0.0
8,0.0
11,0.0
9,0.0
7,0.0
9,0.0
8,0.0
10,0.0
11,0.0
8,0.0
10,0.0
10,0.0
11,0.0
12,0.0
7,0.0
10,0.0
7,0.0
9,0.0
9,0.0
8,0.0
11,0.0
13,0.0
10,0.0
6,0.0
10,0.0
10,-0.12881979635244445
9,0.0
10,0.0
12,0.0
8,0.0
9,0.0
11,0.0
10,0.0
10,0.0
8,0.0
10,0.0
6,0.0
13,0.0
11,0.0
11,0.0
9,0.0
10,0.0
10,-0.02835097481515536
11,0.0
11,0.0
9,0.0
10,0.0
11,0.0
8,0.0
12,0.0
7,0.0
9,0.0
9,0.0
8,0.0
11,0.0
10,0.0
9,0.0
7,0.0
7,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
12,0.0
8,0.0
11,0.0
12,0.0
9,0.0
11,0.0
9,0.0
9,0.0
10,0.0
10,0.0
11,0.0
9,0.0
10,0.0
12,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
7,0.0
10,0.0
9,0.0
10,0.0
9,0.0
11,0.0
11,0.0
10,0.0
12,0.0
7,0.0
7,0.0
10,0.0
10,0.0
8,0.0
6,0.0
9,0.0
11,0.0
10,0.0
12,0.0
10,0.0
10,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
7,0.0
9,0.0
9,0.0
7,0.0
7,0.0
9,0.0
9,0.0
10,0.0
9,0.0
11,0.0
8,0.0
8,0.0
10,0.0
8,0.0
11,0.0
9,0.0
11,0.0
12,0.0
11,0.0
11,0.0
8,0.0
12,0.0
11,0.0
11,0.0
10,0.0
8,0.0
13,0.0
8,0.0
9,0.0
9,0.0
11,0.0
9,0.0
10,0.0
11,0.0
9,0.0
8,0.0
10,0.0
9,0.0
12,-0.7130223191638674
10,0.0
11,0.0
12,-0.140706677917545
10,0.0
12,0.0
11,0.0
8,0.0
13,0.0
9,0.0
12,0.0
12,-0.349905016993481
9,0.0
8,0.0
7,0.0
14,-0.6352155539469724
9,0.0
8,0.0
9,0.0
5,0.0
11,0.0
9,0.0
9,0.0
10,0.0
9,0.0
8,0.0
8,0.0
10,0.0
8,0.0
10,0.0
9,0.0
12,0.0
8,0.0
9,0.0
10,0.0
7,0.0
8,0.0
10,0.0
12,0.0
12,0.0
13,0.0
8,0.0
10,0.0
7,0.0
10,0.0
8,0.0
8,0.0
9,0.0
12,0.0
10,0.0
9,0.0
10,0.0
11,0.0
12,0.0
10,0.0
9,0.0
11,0.0
9,0.0
8,0.0
11,0.0
11,0.0
8,0.0
9,0.0
10,0.0
9,0.0
10,0.0
8,0.0
11,0.0
10,0.0
9,0.0
12,0.0
10,0.0
10,0.0
11,0.0
9,0.0
7,0.0
8,0.0
10,0.0
8,0.0
13,0.0
8,0.0
10,0.0
10,0.0
9,0.0
6,0.0
12,0.0
10,0.0
9,0.0
12,0.0
8,0.0
9,0.0
11,0.0
10,0.0
9,0.0
7,0.0
8,0.0
9,0.0
12,-0.5281906867192054
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
8,0.0
11,0.0
9,0.0
9,0.0
11,0.0
