count,deltaKd
10,0.0
11,0.0
9,0.0
10,0.0
11,0.0
11,0.0
12,0.0
10,0.0
12,0.0
10,0.0
10,0.0
12,0.0
13,0.0
10,0.0
12,0.0
10,0.0
9,0.0
12,0.8993152369712378
11,0.0
9,0.0
11,0.0
8,0.0
8,0.0
10,0.0
11,0.0
10,0.0
10,0.0
10,0.0
12,0.0
14,0.0
10,0.0
8,0.0
11,0.0
11,0.0
9,0.0
9,0.0
8,0.0
11,0.0
9,0.0
12,1.3946762923745695
10,0.0
12,0.0
11,0.0
12,0.0
10,0.0
12,1.1224139486382665
11,0.0
12,0.0
9,0.0
11,0.0
10,0.0
9,0.0
11,0.0
9,0.0
10,0.0
10,0.0
11,1.6160955640284742
8,0.0
12,0.0
10,0.0698598493259226
11,0.0
9,0.0
12,1.4678075248562417
10,0.0
9,0.0
8,0.0
9,0.0
11,0.0
11,0.0
11,0.0
8,0.0
12,0.0
10,0.0
10,0.0
8,0.0
10,0.0
12,0.0
13,0.0
10,0.0
10,0.0
11,0.0
10,0.0
12,0.0
7,0.0
10,0.0
8,0.0
6,0.0
10,0.0
11,0.0
13,1.3041212042628239
7,0.0
13,1.2569715854724777
9,0.0
9,0.0
13,0.0
10,0.0
8,0.0
9,0.0
10,0.0
10,0.0
10,1.4999863886493134
10,0.0
8,0.0
9,0.0
9,0.0
10,0.0
8,0.0
10,0.0
13,0.0
12,1.4124964261664976
12,0.0
10,0.0
11,0.0
11,0.0
9,0.0
13,0.0
8,0.0
11,0.0
13,0.0
9,0.0
11,0.0
11,0.0
13,0.899930192499367
11,0.0
8,0.0
12,0.0
11,0.0
8,0.0
11,0.0
11,0.0
12,0.0
10,0.0
8,0.0
12,0.0
11,0.0
12,1.5658436926340533
7,0.0
11,0.0
11,0.0
10,0.0
11,0.0
8,0.0
9,0.0
14,1.390415204129881
7,0.0
10,0.0
10,0.0
8,0.0
11,0.0
10,0.0
9,0.0
10,0.0
8,0.1353431102972218
9,0.0
11,0.0
9,0.0
10,0.0
10,0.0
12,0.0
11,0.0
8,0.0
10,0.0
10,0.0
10,0.0
7,0.0
13,1.4041185988764644
6,0.0
10,0.0
9,0.0
10,0.0
10,1.3570822842345134
9,0.12881979635244445
9,0.0
11,0.0
10,0.1870956764761731
13,0.0
11,0.0
10,0.0
10,0.0
7,0.0
11,0.0
11,0.0
12,0.0
10,0.0
11,0.0
9,0.0
8,0.0
10,0.0
11,1.0603698642831842
11,0.0
12,0.0
9,0.0
10,0.0
8,0.0
8,0.0
9,0.0
11,0.664189915180672
12,0.0
12,0.0
9,0.0
11,0.0
12,1.287135946679813
8,0.0
12,0.0
10,0.0
9,0.0
10,0.0
11,0.0
11,0.0
10,0.0
12,0.0
11,0.0
11,0.0
9,0.0
14,1.2261661127250099
10,0.0
11,0.0
9,0.0
7,0.0
13,0.0
11,0.0
12,0.0
10,0.0
12,0.0
9,0.0
9,0.0
11,0.0
9,0.0
9,0.0
11,0.0
7,0.0
13,1.0450537610235218
11,0.0
8,0.0
11,0.0
12,0.0
10,0.0
9,0.0
10,0.0
12,0.0
12,0.0
9,0.0
11,0.0
12,0.0
11,0.0
11,0.0
9,0.0
8,0.0
13,0.0
10,1.2928925396887125
12,0.0
11,0.0
10,0.0
11,0.0
9,0.0
9,0.0
10,0.0
9,0.0
7,0.0
11,0.0
7,0.0
13,0.0
8,0.0
9,0.0
7,0.0
7,0.0
12,0.0
10,0.0
9,0.0
10,0.0
11,0.0
9,0.0
9,0.0
9,0.0
10,0.0
9,0.0
10,0.0
8,0.0
11,0.0
