count,deltaKd
3,-0.1716718126734338
7,-0.13353599678460126
6,-0.04201691894606041
9,-0.1651176646584176
6,-0.04672140855966411
7,-0.054400257835825805
4,0.07070818232592613
8,0.016756164645237437
7,0.054042953153091045
6,-0.0040504979712174816
8,-0.143630293180387
9,0.0037054810460328547
8,0.033159289965519534
7,0.035843467508772875
6,-0.04978522223521287
7,-0.0743814200718469
10,0.1261045848881377
6,0.13858693067407213
7,0.0233271942595068
8,-0.00968714556149175
9,-0.028983891620769864
9,0.10457582142597399
9,0.03654578770471417
8,-0.001504792742518024
8,0.0028029370387789854
10,0.03901708615724697
7,-0.10162444461640918
7,0.03686127338192291
7,-0.0007867556356249139
6,-0.03813241232720754
9,0.04201675446836406
6,-0.10787359759964321
8,0.1260758345753863
8,-0.004292683077098847
6,0.29915294807285875
7,-0.022343091279534377
10,-0.08592590010708845
7,-0.07646851394012666
7,-0.00866957457189077
7,-0.17534278608615583
5,-0.08222496214117614
10,-0.048621801943304455
10,0.13105035257213604
8,0.037568156791734086
9,-0.0024538329109984325
8,0.03640693965321118
8,0.18432240330612082
6,-0.0863546322671076
9,-0.029892508508249094
7,-0.053194464467589686
7,-0.19986249530353728
8,0.03154624085859492
9,0.09441531528945779
8,-0.21560144757753363
10,-0.02245530277704688
6,0.027004431740891732
6,0.011528864086422175
5,-0.10594118880129422
9,-0.07323422808979752
6,-0.036125134189803454
9,0.056936090614943424
9,0.11291134870098318
7,-0.010731440872108866
6,-0.07815946343961189
7,0.07368688732318507
11,0.0006173935853999168
10,-0.2388515590039315
9,0.12797582838899046
9,-0.07561066935038241
10,-0.17054465165464228
6,-0.01026988220410674
9,-0.017188810075551952
11,-0.21731348917345183
11,0.04609233411309743
10,0.01751584398371664
6,-0.0765122092302275
6,-0.08640341320581335
9,0.012804915261114935
9,-0.010472076927608764
8,-0.078464763326485
8,-0.014743578460389983
8,0.0990762808191028
6,-0.021346020813816313
8,0.09820268214001704
7,-0.1008125837844398
9,0.0076195293549097265
7,-0.0061578512087709925
9,0.10118335692382896
8,-0.07519341972424609
10,-0.07658157030274637
8,-0.05691346284624377
11,0.032644808072928466
7,-0.051264353783531114
11,-0.03152157415975987
8,0.014852917728932713
10,0.047418598557244174
11,0.028723201603824133
8,0.07823487542261054
8,0.13675075313230023
7,-0.019141071277754218
10,0.015212732664242612
11,0.08370559460297766
9,0.19058741721852268
12,-0.0236108051294317
5,0.08716712933714366
8,0.00021581178104712606
6,-0.05354904918508829
7,-0.063287425810028
7,-0.026863619726735788
8,0.20257049858239284
9,0.08094490444453095
10,-0.09091355333072215
8,0.0145347118828969
7,-0.007486659825399311
12,0.05117022970648
5,-0.02092744970818483
8,-0.015059356141755575
7,-0.1395346011480303
9,0.10924067724987818
8,-0.052966827671855565
9,0.14196564343568108
9,-0.05210695838950885
9,0.09924466180475511
7,0.17309917832344857
9,-0.04711014408851577
9,0.045250657829620344
9,0.12821126537308336
8,-0.2299820135074211
9,0.047020632873578716
6,-0.047967825888537874
7,-0.04527049547319262
9,-0.10932327508865347
8,0.09235858989999324
8,-0.010703116426001191
9,-0.157045081979716
7,0.16122230676044413
7,-0.04466327915552437
5,0.09934406574590326
10,0.028523304767351654
7,0.07809554898146986
8,0.009605669334102007
9,-0.04429697479159911
8,0.009273228794191013
