count,deltaKd
10,0.0
11,0.0
11,0.0
11,0.0
10,0.0
10,0.0
9,0.0
11,0.349905016993481
10,0.0
11,0.0
12,0.0
9,0.0
11,0.0
9,0.0
9,0.0
9,0.0
13,1.6539663424327866
10,0.0
11,0.0
10,0.0
8,0.0
9,0.0
12,0.0
10,0.0
10,0.0
6,0.0
9,0.0
11,0.0
11,0.0
12,0.0
10,0.0
10,0.0
10,0.0
10,0.0
11,0.0
9,0.0
9,0.0
11,0.0
11,0.0
11,0.0
8,0.0
7,0.0
11,0.0
12,0.0
11,0.0
10,0.0
11,0.0
10,0.0
10,0.0
8,0.0
10,0.0
12,0.0
13,1.297773258950528
10,0.0
9,0.0
7,0.0
9,0.0
6,0.0
9,0.0
8,0.0
8,0.0
10,0.0
11,0.0
9,0.0
9,0.0
9,0.0
12,0.0
10,0.0
10,0.0
10,0.0
7,0.0
7,0.0
10,0.0
9,0.0
8,0.0
12,0.0
10,0.0
10,0.0
7,0.0
13,0.0
7,0.0
7,0.0
9,0.0
7,0.0
10,0.0
12,0.0
8,0.0
10,0.0
11,0.0
8,0.0
11,0.0
10,0.0
8,0.0
10,0.0
12,0.0
10,0.0
10,0.0
11,0.0
7,0.0
9,0.0
10,0.0
11,0.0
9,0.0
11,0.0
11,0.0
11,0.0
7,0.0
9,0.0
8,0.0
10,0.0
8,0.0
10,0.0
9,0.0
12,0.0
10,0.0
11,0.0
11,0.0
10,0.0
10,0.0
8,0.0
6,0.0
10,0.0
10,0.0
10,0.0
11,0.0
8,0.0
11,0.0
11,0.0
10,0.0
11,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
7,0.0
11,0.0
10,0.0
11,0.0
8,0.0
7,0.0
10,0.0
9,0.0
9,0.0
8,0.0
8,0.0
9,0.0
10,0.0
9,0.0
9,0.0
8,0.0
14,0.0
10,0.0
10,0.0
9,0.0
11,0.0
10,0.0
7,0.0
10,0.0
9,0.0
8,0.0
8,0.0
10,0.0
8,0.0
10,0.0
12,0.0
11,0.0
11,0.0
8,0.0
10,0.0
8,0.0
11,0.0
8,0.0
9,0.0
9,0.0
10,0.0
7,0.0
9,0.0
9,0.0
12,0.0
10,0.0
9,0.0
9,0.0
11,0.0
10,0.0
10,0.0
11,0.0
8,0.0
10,0.0
11,0.0
12,0.0
8,0.0
9,0.0
8,0.0
8,0.0
11,0.0
7,0.0
10,0.0
14,0.0
11,0.0
7,0.0
12,0.0
11,0.0
10,0.0
11,0.0
9,0.0
9,0.0
11,0.0
11,0.0
9,0.0
8,0.0
11,0.0
9,0.0
9,0.0
9,0.0
8,0.0
9,0.0
13,0.0
9,0.0
10,0.0
10,0.0
9,0.0
11,0.0
10,0.0
7,0.0
10,0.0
10,0.0
11,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
9,0.0
9,0.0
9,0.0
6,0.0
8,0.0
9,0.0
9,0.0
9,0.0
10,0.0
8,0.0
10,0.0
8,0.0
11,0.0
10,0.0
10,0.05512535223234849
9,0.0
6,0.0
11,0.0
8,0.0
10,0.0
10,0.0
8,0.0
10,0.0
11,0.0
11,0.0
9,0.0
9,0.0
8,0.0
9,0.0
12,0.0
8,0.0
11,0.0
9,0.0
11,0.0
11,0.0
6,0.0
10,0.0
9,0.0
10,0.0
7,0.0
11,0.0
10,0.0
10,0.0
9,0.0
9,0.0
10,0.0
9,0.0
8,0.0
9,0.0
9,0.0
12,0.0
8,0.0
12,0.0
10,0.0
11,0.0
8,0.0
7,0.0
12,0.0
9,0.0
13,0.0
