count,deltaKd
3,-0.24476662370905355
8,-0.03154518862630429
10,-0.06370561538541741
9,0.010498270801409415
9,-0.36351802722042326
6,-0.02887728183421956
11,0.024275679858760224
7,-0.09984422654808478
4,-0.014857208104240183
7,-0.09061571263843105
6,-0.1054737049123915
7,0.09096664442591962
6,0.04553883722555119
7,-0.020936158808909422
9,0.024642151416544245
9,-0.014345626242550757
8,0.05416782474029658
8,-0.029016488266249585
10,-0.030277909714491624
7,-0.10703602785640509
6,0.06945370217851377
8,-0.052904115477992786
6,0.02940427841192461
8,0.02578482586714559
8,-0.010525384147857864
6,0.17500047622424297
7,0.00544428934058816
5,8.067948607548558e-05
10,0.1091629003458916
9,-0.08074410047268588
8,0.03754030546013132
8,0.044984937654852786
6,-0.18675734095288332
9,-0.11535975069072535
7,0.022007610196398186
9,-0.06994761413505657
6,-0.03623759595357878
6,0.03799377805539761
5,-0.09837632447153277
7,-0.05104217304948433
6,-0.003866959046374241
9,-0.04965980329246156
7,0.043053828732402266
11,0.03730229048530864
9,-0.051481578002797956
7,-0.04484617005500047
6,-0.09122940440422589
12,-0.007392967153385666
11,-0.055887614835604005
6,-0.024434973028681917
9,-0.0096500465482392
8,0.027082692563449307
8,-0.11332542879717522
6,-0.021824202910206036
7,-0.08823407651755533
9,0.02508175362035381
7,-0.06405589002964307
9,0.12387760941522652
8,-0.08319058988831962
6,0.0245077683698236
10,-0.017913019943120112
7,-0.0641867353170551
10,0.03237461868837466
10,0.0384901058068543
11,-0.01753920160651612
10,-0.11566608883389984
8,0.054759249981631175
7,0.0054564538924775086
8,0.022225019017637404
10,0.09670803382092785
11,0.10729646309084462
8,0.016884998307172605
7,0.08528970697338023
10,0.018339445741499816
5,0.011029280455325807
8,0.06197973360962594
7,-0.035947030692478954
9,0.066136275136913
10,0.005756893699165211
8,-0.008149889373521013
12,0.0338163120117696
5,-0.04881122793691972
9,-0.0032844365636677253
11,-0.01147872875955791
9,0.03294888064355206
7,0.1127783417061421
9,0.04085120048649449
7,-0.17201931004476823
9,-0.03966714519061787
8,0.029026350719493443
8,0.0668674977102941
9,-0.09822671244780334
7,0.16485513371251814
9,-0.11270155126763415
5,0.0894574882240784
7,0.19106052921750694
8,-0.008199089719607588
9,-0.05940147554279873
12,0.012060296885266997
7,-0.040934400043012964
5,-0.02372495041849776
10,-0.3205484565829737
8,-0.01946566441391795
7,0.2226325440136261
9,-0.014629192032496796
5,-0.015939304438982393
10,-0.036702831232135136
8,0.05245457441071011
10,-0.1897489489486075
8,-0.45883181902156034
8,0.11041122165909201
7,-0.02045711568182318
6,-0.0048093537097413375
8,-0.015294932786947157
7,0.0312987406296692
9,0.0754682108793241
9,0.08772670079280154
6,-0.0771454334953261
7,-0.1199461618595925
5,-0.010471912842062725
11,-0.08299744491113747
8,0.0796257567887051
8,-0.04021810105095147
10,0.05656901596577546
8,-0.10964754176109848
7,-0.0955148455187631
7,0.003030550084755834
7,0.0924676029965239
9,-0.00883123118263196
5,-0.010810924579462533
8,0.04454613749058023
7,-0.028072734049598758
9,-0.062140295284051295
10,0.016340287040761403
8,-0.0885202259286535
9,-0.166634972155284
8,-0.032733463692686815
9,-0.009536747286716718
5,0.05407630278165643
7,-0.039208965620380454
8,-0.006431154307418474
5,-0.05525222755629633
10,0.0042450507732922915
11,0.008080317175780838
6,0.0526817809174438
9,-0.0107976711098976
8,-0.016112031052093467
8,-0.15742890854024116
5,-0.13789929992388172
7,-0.03776994752488738
8,0.03558891738977765
7,0.04092373756737855
7,-0.02201895975316326
10,-0.07198672817320073
8,0.011527914654535287
12,-0.014380739337636061
9,-0.13428456538817102
9,-0.02046934100332365
5,-0.03087647164794749
7,0.010525102925232677
8,-0.058207228232335595
4,-0.11343493332990784
10,0.0012018809735647729
