count,deltaKd
3,-0.0012060341638657768
7,-0.2856187846850222
9,0.029471646028995657
6,-0.02200022868023943
9,-0.057420090604521246
6,-0.0515541298420521
11,-0.09927228451273251
7,-0.059499405143391026
4,-0.060824117204887784
8,0.050278786802358866
7,-0.00898675339625754
8,0.03957617483928422
9,-0.030668082103865846
7,0.10496675270067612
7,0.002660716565345833
10,0.023381788459024833
6,0.049707823312344246
7,0.14324584898243486
8,-0.039600014820365015
9,-0.4313777807432797
9,0.11522587050500022
8,0.03041946487073588
8,0.044946872074083544
7,0.017493894536019017
7,0.11520964331058048
7,0.03933204474399998
9,-0.010199583970960102
8,0.07163674523437757
6,-0.06413175780439895
8,0.02060176365753774
8,0.036903052011193704
6,0.2820200174453076
7,-0.08814070247120886
7,0.08983529840737203
7,-0.09538531917209259
5,-0.08319054234735557
10,-0.07177094530707517
8,0.05529110632781098
9,-0.0715566501816034
8,0.14964343001724734
8,-0.0017865999941961697
6,-0.004041898083774864
7,-0.11454973941280633
10,-0.04490675593478466
7,-0.16038692251006514
9,0.026296302886592127
8,0.12019741204688827
10,-0.05428725859788264
10,0.09220813134770367
6,0.03056231341696547
5,-0.11048239549493033
9,0.07130538523954044
9,0.09448063537413676
9,0.1870068389480406
7,-0.023001643650325754
6,-0.14815592716272663
9,0.013464624554204274
7,0.020474855851228213
11,0.11692370049798395
10,-0.08429765938340017
9,0.13420057469157864
9,-0.1508360993952058
10,0.05159305120653723
6,-0.06479950924974842
9,-0.01614314588929
11,-0.0012988513808989133
11,0.1394523074602203
10,-0.018725875340595888
6,0.044423400036412986
6,-0.15556092558506807
9,0.0230780830512618
8,0.07182733102251904
8,-0.09372374388328586
8,-0.07468373051361343
6,-0.005523295490807989
8,-0.037125698232050475
7,0.07617186735116688
9,-0.0439818356491215
7,-0.21545194651248822
9,0.0755853603925063
8,-0.018861196638255695
6,0.026284170743071655
7,0.043342614564393145
10,0.009793897383841621
8,-0.02734643134032133
11,0.11698458387836252
8,0.04951115445603582
10,-0.12320199367383822
11,-0.01122629926914076
8,0.06383815635065693
7,0.0598308557148477
11,0.04334866195893028
9,0.1374823460133099
5,0.08379501898201847
8,-0.07542105424634338
7,0.1083112484445734
8,0.20612129299043103
9,0.12774918016950476
8,-0.031625760687419735
12,0.07945563002752554
5,-0.04458113016136789
8,0.06663531373305664
9,-0.1506546860306024
9,0.03480683271889706
9,0.06826748100579971
7,-0.0020609680547241105
9,0.007670399414792861
9,-0.14603906721829585
9,0.08108450630986752
8,-0.14327254638349807
7,0.0779797172701695
8,0.07740428217282469
9,0.03832803871731727
7,0.21208051010932527
7,-0.02468835168843997
7,0.029523187243834403
5,0.006296787954630734
10,0.013396965593512888
7,0.11936992151371895
8,0.1048276643353141
8,0.0635905134858965
10,-0.1327399178114863
7,-0.03506308053908347
6,-0.07209043506958146
5,0.038357268338534034
8,-0.036592918302207345
7,0.018858530108259774
6,0.14389405921210674
10,0.03611892114299353
8,-0.03919593859716608
7,0.21380583937907094
10,-0.1275687495427329
8,0.12379073490324632
9,0.09144228479675398
10,-0.06663438522604093
8,0.20322128533086659
9,0.06126242344470878
6,0.038313001042102446
7,0.007696813054567375
11,-0.014547740970156209
8,0.050873080935549986
7,0.08525630141697826
9,0.06766885411331991
9,0.010717232485707218
6,-0.022214394242203728
10,0.0441344266303183
7,-0.2505300090377376
11,9.530046119543556e-05
5,0.09460157750328557
8,0.0933327968114197
10,0.1774064793326522
10,0.10699389440503415
8,-0.08364892464908324
8,0.029047602736890887
7,0.016364609455769674
7,0.15793779949764364
7,0.12013598414775961
9,0.07190155986824864
5,0.04364163649057318
10,0.11400762716329993
9,0.2323437735132603
8,-0.12184314417118403
7,0.10424284256832417
9,0.07952237846857102
10,0.04102015143369453
9,-0.03394347340487869
9,0.007438425922314806
9,0.2964568046398033
9,-0.058946281974638026
5,0.06125616955571278
7,0.10211400556044437
9,0.05914997587082338
