count,deltaKd
10,0.0
11,0.0
9,0.22356088052887202
10,0.4826915913538645
11,0.5344761591242015
11,0.2831572956349566
12,0.0
10,0.7165651386050573
12,0.34941723803632385
10,0.08305902063893544
10,0.4119474098745375
12,0.5097667028626436
13,0.25531538526476183
10,0.08849094268734525
12,0.5435178248171271
10,0.3550713160163621
9,0.006662812484523606
12,0.6093914422621651
11,0.0
9,0.27554035853186054
11,0.3166934069166656
8,0.2859463273024829
8,0.0
10,0.5872568485379714
11,0.0
10,0.9387644291764836
10,0.043522716189926314
10,0.2788364479835863
12,0.6044731082682819
14,0.4189081065657536
10,0.0
8,0.20114819624147628
11,0.19528712171497187
11,0.0074366968652439525
9,0.0832150807282579
9,0.0
8,0.0
11,0.35344190658570085
9,0.30228187059668254
12,0.7916008146210451
10,0.0
12,0.14525019837820619
11,0.0
12,0.0
10,0.2776921815980842
12,0.609698131087284
11,0.8458892305046257
12,0.35419895356544817
9,0.24390831464999074
11,0.0
10,0.2275930923346401
9,0.0
11,0.8052203389475432
9,0.0
10,0.15818831258735067
10,0.0
11,0.6625177206274344
8,0.3026393418383586
12,0.5158247515533727
10,0.1813912007386982
11,0.0
9,0.5252891347255719
12,0.590095075201515
10,0.0
9,0.12195432369067305
8,0.0
9,0.3179644271686701
11,0.3847778797819785
11,0.6176147565416708
11,0.3362152071511426
8,0.09305202452444217
12,0.0
10,-0.2802423996383139
10,0.0
8,0.0
10,0.0
12,-0.4709083861489294
13,0.5656881494276735
10,0.34881875136864604
10,0.3832068562207054
11,-0.5488251308351186
10,0.03633727941554099
12,-0.5721818014716735
7,0.0
10,0.0
8,0.0
6,0.0
10,0.25700399601132506
11,0.5210461601210588
13,0.647063640070141
7,0.0
13,0.7277158370514503
9,0.0
9,0.12592324486452
13,0.3358058497437453
10,1.0017764685292931
8,0.0
9,0.0
10,0.0
10,0.45545141868073724
10,0.5312895120806935
10,0.0
8,-0.00891017796397886
9,0.37538690604742886
9,0.01787520889161609
10,-0.388842694512066
8,0.0
10,0.0
13,0.22013526873557954
12,0.6777563016925354
12,0.4072025322237671
10,0.23264288702820046
11,0.6565158545848835
11,0.27494545870410914
9,0.0
13,0.523488867123052
8,0.0
11,0.0
13,0.0
9,0.36138982373790096
11,0.7055232617217442
11,0.3260528075873079
13,0.840584148296724
11,0.0
8,0.0
12,0.7437496572546554
11,-0.5399533332940161
8,0.5528973786180353
11,0.671863002746524
11,0.4284805784152459
12,0.0
10,0.0
8,0.0
12,0.5974811718098056
11,0.35188091187470416
12,0.9675294808486878
7,0.0
11,0.0
11,0.4472484559929981
10,0.2155588229054226
11,0.15514313333339302
8,0.0
9,0.0034607419095324943
14,0.738753919650093
7,-0.029676043539332397
10,0.2534882777620897
10,0.0
8,0.6800597930424122
11,0.17067233626811884
10,0.0
9,0.46755094983944545
10,0.0
8,0.08878625608627555
9,0.0
11,0.0
9,0.2769019162082236
10,0.0
10,0.0
12,0.45045693619547933
11,0.2614101267048694
8,0.0
10,-0.3981153608063934
10,0.2204497819111575
10,-0.5827773846339106
7,0.0
13,0.9129603505051254
6,0.0
10,0.839135527827386
9,0.17988722491729003
10,0.0
10,0.8474205054441066
9,-0.06200739276169731
9,0.054796627968030975
11,0.6139785540512195
10,0.03611675894842126
13,0.22616489445235377
11,0.31188315926349386
10,0.4985772155281696
10,0.0
7,0.18686194888254093
11,0.27808478380955126
11,-0.1732562976338441
12,0.4036877919181787
10,0.7011689091989366
11,0.5920756382077146
9,0.0025264870627870195
8,0.29603413116958777
10,0.032024625793666495
11,0.8559662193573434
