count,deltaKd
10,0.09263438772453725
11,-0.027751223624866483
9,0.03738719668730006
10,0.08775900549458093
11,0.0326304148545109
11,-0.028105974163320724
12,0.015596806771430494
10,0.07647731530097346
12,0.012050668740345216
10,-0.03772607453487353
10,-0.029008076512873515
12,0.056881566665101246
13,0.05096916417211084
10,-0.029995321120212637
12,0.0032340121891589746
10,0.02152199651249731
9,0.03917590847773411
12,0.08794006889869443
11,0.08841889671537118
9,0.06644692260848828
11,-0.01260209401774759
8,0.017621280527293948
8,0.03574747263314215
10,-0.021301386177416504
11,0.08741495362826157
10,0.015428752421167147
10,0.03968094134266842
10,0.0014264621357238383
12,0.06264902604445588
14,0.06575799052564868
10,-0.027048327248268222
8,0.029126637473359196
11,0.020709435989118674
11,0.021918934559440828
9,0.02216714159036215
9,-0.01781038195867346
8,0.15279022732766734
11,0.019977076263689497
9,-0.0301211429089161
12,-0.004418361483535804
10,0.027876362384761322
12,0.13037406474059665
11,0.053755339980579464
12,0.09325292506928129
10,0.003715588888535848
12,0.07405175511188133
11,0.02705972302727666
12,0.017958352231307373
9,0.033020840188370926
11,0.05422212748018751
10,0.013065458294109433
9,0.07856797061852383
11,0.09144044450441413
9,0.010360322951068923
10,-0.03326081936095271
10,-0.002753471407459074
11,0.10384297461745717
8,0.036699861567838
12,0.034693535794364294
10,0.01912689879473639
11,0.1249129774913662
9,-0.03269256131977549
12,0.04558610352830783
10,0.04666864646456581
9,-0.03705050143098454
8,-0.000656760583877869
9,-0.002626597223457594
11,0.036682935502104996
11,-0.019023715161150534
11,-0.021122396354540385
8,-0.08041782243314977
12,0.09663687039451219
10,0.035502412556994045
10,-0.04231146568396582
8,-0.009433674985542595
10,0.012267596113341384
12,0.0019745879362638163
13,0.07630020079546362
10,0.046846409057707206
10,0.09110032951696212
11,0.0011457328760702268
10,-0.03143271903543088
12,0.05738838693037529
7,-0.036683818383158595
10,0.0590361131629944
8,0.043898066732879215
6,0.01894977358921679
10,0.04091929515973547
11,0.01274049611442507
13,0.023361839695498432
7,0.029804352893636477
13,0.06594546436988225
9,0.026692604658851593
9,0.024385449755875754
13,0.09441740601186233
10,0.058882053810659585
8,0.005161131011982789
9,0.05837782227786903
10,0.15524758719665321
10,0.07698432092244367
10,0.008963369401712384
10,0.028172544955454626
8,-0.0074146769711962435
9,0.05530058762145984
9,-0.03169465146278405
10,0.053638267102728676
8,-0.0004117810068056116
10,-0.0444072935960893
13,0.06510226986350709
12,0.1072442693340161
12,0.023104937336261955
10,0.0017611388105542858
11,0.07599756093248544
11,0.026778287726067163
9,0.1104475161844487
13,0.0791908164672801
8,0.04367157913040565
11,0.06954487478321703
13,0.14749934963742284
9,0.01807148876804021
11,0.06186282415984046
11,0.05111779019670415
13,0.029190499984585117
11,0.12742602746074816
8,0.012665958016842893
12,0.03963644024091373
11,0.04021304576686191
8,-0.014098811450548254
11,0.06830490571699066
11,0.03795575383603378
12,0.04481544578891672
10,0.12696855797581108
8,-0.009273415512122796
12,0.07600294229639104
11,0.0843450524820053
12,0.05811495506250708
7,0.051115063661992366
11,0.003948741403705824
11,0.056428161172377145
10,0.059103414303084634
11,0.06716150074498373
8,0.021014634925887066
9,0.07658746071557587
14,0.014470146681704321
7,0.019306386418731947
10,-0.019961966408926557
10,0.0037646867493634772
8,0.039690994930102974
11,0.12930229334838295
10,0.10782331281940571
9,0.12412339767072211
10,-0.012466233804186544
8,-0.012228583560746742
9,-0.04522389638557023
11,0.11932240274107286
9,-0.07918840838875951
10,0.028680992650121695
10,0.12334764896161055
12,0.037871935497785
11,0.0515704818163325
8,0.06936659125161171
10,-0.007867828701225932
10,0.03897907729807848
10,-0.014448371383297243
7,0.09058937706985937
13,-0.0021717450793907744
6,0.013318602259099421
10,0.052164170543699484
9,-0.017135013446722525
10,-0.017595257094981775
10,0.08340706885996418
9,0.06655791156243218
9,0.002706195956053037
11,0.12016628406546204
10,-0.05416432902535817
13,0.11908328126387602
11,0.058323417124768184
10,0.025896192630520787
10,0.06787933513828293
7,-0.0006157938254691686
11,0.07591117427520011
11,0.019785791553749377
12,0.06208314918537816
10,-0.035868959336475825
11,0.06220358194102893
9,0.09131157262087619
8,0.05533756625570163
10,0.022550487379009
11,0.07080080856716187
11,-0.056322726731677264
12,0.04359773837297709
9,-0.01670264365908558
10,0.027562759710967555
8,0.020818325986724062
8,0.03424334073043411
9,-0.05837701411148899
11,-0.003455711395790928
12,0.04035218142688457
12,0.11272315384245957
9,0.02225803063858045
11,0.04883106756347644
12,0.03382086537012974
8,0.03605060029775409
12,0.12892179255097957
10,0.05087640875716559
9,0.05209270862088289
10,0.022141543852095324
11,0.01628419357544786
11,0.07855592443285175
10,0.03129942834515731
12,0.06962220001327069
11,0.01939945293294798
11,0.0854216213242367
9,0.02736148825517226
14,0.0508845820767867
10,0.09045961627984767
11,0.04207132001985947
9,0.043712232744498536
7,0.02016776848332391
13,0.021749364051276032
11,0.04130323227993493
12,0.021288530035784348
10,0.016717374696982645
12,-0.017606750383119874
9,0.0074776430681602335
9,0.036040988616235836
11,0.08712839696752894
9,-0.030480574710688657
9,0.03967846031558864
11,0.035437364457251874
7,0.025717510479790207
13,0.05109878077628238
11,0.056244913193301826
8,0.015438024434992315
11,0.11369816820140599
12,0.0034880557684733304
10,0.008482112544779596
9,0.12398604959939874
10,-0.00046178569668420266
12,0.058761355773594204
12,0.04502513829132759
9,-0.05613898158555308
11,0.08704762083380047
12,0.04793230860849462
11,-0.0131574270637973
11,-0.02754901590142289
9,0.03456309303028959
8,-0.028178658182465455
13,0.14828330517867805
10,0.0953079092456619
12,0.09859178753897702
11,-0.0037495656056982796
10,0.06065588140959299
11,0.08736146072046047
9,-0.05495435793436165
9,0.0495195418716321
10,0.0518684507622833
9,0.10630340387822557
7,0.0042035708497252244
11,0.03485719543757071
7,-0.0140291194196287
13,0.08733080853526154
8,-0.0444002988958907
9,0.04710831386673142
7,-0.018983290946511744
7,0.017570043619963727
12,0.044634692925914266
10,0.08860193461845789
9,0.0793498600824325
10,0.020255462499118693
11,0.003829987024079884
9,0.04954714897005097
9,0.11296333489325505
9,0.0802427756035673
10,0.05335327362083575
9,0.019144577600336277
10,0.06174110911689823
8,0.08711819467091075
11,0.11635226364555429
9,0.05680962014181823
9,-0.03326579312974687
9,0.04351977377449501
10,0.038271896992826626
12,0.13258281143188988
10,0.13335145462431264
9,0.03174226077126718
8,-0.02705554870164839
8,-0.015635895671914923
7,0.05007663072895063
9,-0.03917359690401234
10,0.08770156661679529
11,-0.005604801283190852
10,0.0029621218725086607
10,-0.01932424719023018
8,-0.018457354881437738
13,0.01842644867491039
10,0.04583434874255943
11,0.04154304166077161
11,-0.0008400760299576149
8,0.019679326631584004
9,0.024114678060186634
12,-0.026947342638154126
11,0.034169990716437226
7,-0.02614223278656702
9,0.023483108763882043
7,-0.02301580189710073
10,0.01666288736543997
9,0.008362310277153284
11,0.09834930360710459
8,0.06075004659451899
13,0.016692376469418235
14,0.05448771713904499
9,0.06740501879668948
11,0.07297453952807587
9,-0.0028944679956364183
8,0.04530504517728673
13,0.09289763150011154
10,-0.0025461749518953525
7,0.007382333516995132
12,0.1269504803500645
11,-0.012927926177180638
8,0.05069757819090093
11,-0.0036687866338773745
8,0.02064599045121618
6,0.02765078110120278
12,0.12475228536843375
9,0.001741107276574283
8,0.02825146586860683
9,-0.06649020467661693
13,0.10349339436836402
11,-0.0007987266022091433
10,0.06419240421139527
12,0.07108085651559115
10,0.008236616428863641
11,0.013034033136515077
10,0.139664906330367
9,0.03971066990333405
11,0.13226592852889674
9,0.004612288691411948
8,0.06986109237445426
10,-0.012619721636964343
11,0.040524755164980775
10,0.07000340653249992
7,-0.043317989484238595
12,0.08805385778051189
9,-0.008696719003575382
7,0.010628172697536797
11,0.07879004683893065
10,0.07141499643954319
13,0.030635082722923812
11,0.07299891257206426
11,0.03189851512011188
10,0.07824488487362657
11,0.021594100275663664
11,0.02616691224238643
9,0.03178665682024295
12,0.0900980085557137
9,0.0073697780724018
9,-0.028282292383153163
13,0.07490299925980004
12,0.1691377930906679
10,0.13295150203908257
9,0.09006032231850725
11,0.1682182540453745
9,-0.004962598070758162
7,0.059954460480252436
7,-0.012362387368693106
10,0.08429114004488802
9,0.10470911969291485
8,0.07299464957000623
10,-0.0011087216945231404
9,0.0014453457653562651
10,-0.011812830487704318
10,0.06105343541953623
10,0.06574271586927338
8,-0.007067907763332215
12,0.08026868290317779
8,0.01491425696452886
11,0.09629833533391263
10,0.04053793275535611
10,0.07027035947821325
9,0.06869468723247252
10,-0.01773523864032711
9,0.028108954965134103
9,0.09584173023089093
9,0.03988760258514823
11,-0.014019169245180763
10,0.020801538720309765
8,0.017993861096698538
8,0.025323352732613102
8,-0.013664708450924934
10,0.05791318509003318
10,-0.011810621670818477
10,-0.027299053190695588
14,0.1287057045559994
10,0.09811988147879624
9,-0.02973229234874708
10,-0.011543248714103171
9,-0.04173591821993661
10,0.044507154226810286
12,0.05286568863333052
10,0.02858698383847802
8,-0.07667694466272401
11,0.018022238891949982
12,0.030503361151726693
10,-0.02782966175738366
10,0.1098172175286507
11,0.017766200782823205
11,-0.0052794811955863
12,0.024061072243521053
8,0.009322166585986835
10,0.04906250676506296
9,0.1281788364799059
10,-0.017126009326906555
9,0.0492043498011725
7,0.044928652061971164
10,0.00844428006487341
8,0.03932259932546778
6,-0.024213042796478845
8,0.09286681132385866
10,0.0673240920674747
12,0.07440935637230872
12,0.172645289992019
9,0.04297425575449587
10,0.03138078538897204
9,-0.001604563400157133
10,-0.013806082680350329
9,0.12657991998889706
10,-0.012987255162625999
8,0.05909930001051933
10,0.1155679843651427
10,0.037916351717838026
10,0.0673363324035634
10,0.003365225649197612
10,0.035020447406710176
10,0.04049506159913285
10,-0.017600719159066358
12,0.0009479556177005577
10,-0.01067949190849049
9,0.14725423445406705
9,0.0372897369390337
7,-0.008922927143039772
9,-0.007743077687305089
9,-0.013956754604885546
8,0.05967636786442654
11,0.01632168741195983
11,0.030674528567642412
8,0.020887482121423773
8,0.0509050126473074
12,-0.0012827578104275261
11,-0.04636103773541578
8,0.022172089663659023
9,0.04021022492793236
11,0.02072315904192834
10,0.03733043124459101
12,0.035725049701840206
9,0.028868772608223736
11,0.0049571922354125775
13,0.02576609538475161
11,0.004822485301916757
13,-0.007959521536193392
12,0.018582893166616543
11,-0.03899298074675528
10,0.03353359123627975
8,-0.0016426581394313189
10,0.024936115206713794
10,0.15685997347953062
8,-0.016974727847133053
