count,deltaKd
7,0.0
12,0.0
11,0.0
8,0.0
9,0.0
11,0.0
11,0.0
10,0.0
10,0.0
10,0.0
8,0.0
8,0.0
13,0.0
12,0.0
11,0.0
12,0.0
8,0.0
12,0.10570670883677025
10,0.0
11,0.0
12,0.0
10,0.0
11,0.0
9,0.0
12,0.0
9,0.0
11,0.0
9,0.0
11,0.0
8,0.0
10,0.0
8,0.0
8,0.0
10,0.0
10,0.0
9,0.0
12,0.0
10,0.06883221564334274
11,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
8,0.0
11,0.0
11,0.0
9,0.0
9,0.0
13,0.0
9,0.0
12,0.0
10,0.0
12,0.0
12,0.0
11,0.0
12,0.0
10,0.0
11,0.0
9,0.0
9,0.0
12,0.0
10,0.0
10,0.0
11,0.0
9,0.0
10,0.0
10,0.0
11,0.0
11,0.0
8,0.0
11,0.0
8,0.0
11,0.0
8,0.0
10,-0.09052408426778857
10,0.0
12,0.0
10,0.0
9,0.0
11,0.0
10,0.0
10,0.0
11,0.0
12,0.0
10,0.0
10,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
12,0.0
12,-0.4458149276231689
10,0.0
11,0.0
10,0.0
11,0.0
9,0.0
9,0.0
10,0.0
11,0.0
9,0.0
9,0.0
11,-0.15893822674501745
8,0.0
10,0.0
11,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
9,0.0
11,0.0
11,0.0
9,0.0
10,0.0
11,0.0
9,0.0
12,0.0
10,0.0
9,0.0
7,0.0
12,-0.30365790833107464
6,0.0
9,0.0
10,0.0
11,0.0
9,0.0
7,0.0
8,0.0
11,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
8,0.0
9,0.0
10,0.0
8,0.0
10,0.0
8,0.0
11,0.0
11,0.0
12,0.0
9,0.0
9,0.0
8,0.0
10,0.0
10,0.0
11,0.0
11,0.0
10,0.0
10,0.0
10,0.0
9,0.0
13,0.0
8,0.0
8,0.0
8,0.0
9,0.0
12,0.0
11,0.0
11,0.0
11,0.0
9,0.0
10,0.0
8,0.0
7,0.0
10,0.0
11,0.0
13,0.0
10,0.0
8,0.0
11,0.0
9,0.0
8,0.0
11,0.0
11,0.0
11,0.0
8,0.0
9,0.0
11,0.0
10,0.0
10,0.0
10,0.0
9,0.0
8,0.0
10,0.0
8,0.0
11,0.0
10,0.0
8,0.0
7,0.0
11,0.0
8,0.0
10,0.0
11,0.0
10,0.0
11,0.0
10,0.0
8,0.0
9,0.0
12,0.0
10,0.0
9,0.0
9,0.0
9,0.0
9,0.0
7,0.0
10,0.0
10,0.0
10,0.0
12,0.0
8,0.0
9,0.0
10,0.0
9,0.0
8,0.0
9,0.0
11,0.0
10,0.0
10,0.0
9,0.0
11,0.0
12,0.0
12,0.0
8,0.0
10,0.0
9,0.0
10,0.0
7,0.0
13,0.0
12,0.0
6,0.0
10,0.0
9,0.0
6,0.0
10,0.0
9,0.0
9,0.0
10,0.0
11,0.0
8,0.0
10,0.0
10,0.0
10,0.0
7,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
8,0.0
8,0.0
9,0.0
10,0.0
11,0.0
9,0.0
9,0.0
8,0.0
10,0.0
11,0.0
8,0.0
8,0.0
12,0.0
9,0.0
9,0.0
7,0.0
11,0.0
9,0.0
10,0.0
10,0.0
9,0.0
11,0.0
12,0.0
9,0.0
13,-0.22787985480747164
10,0.0
9,0.0
8,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
11,0.0
11,0.0
10,0.0
12,0.0
11,0.0
9,0.0
9,0.0
10,0.0
11,0.0
9,0.0
7,0.0
14,0.0
9,0.0
8,0.0
11,0.0
11,0.0
9,0.0
10,0.0
12,0.0
9,0.0
9,0.0
10,0.0
8,0.0
10,0.0
11,0.0
9,0.0
12,0.0
11,0.0
9,0.0
10,0.0
11,0.0
10,0.0
7,0.0
10,0.0
13,0.0
11,0.0
8,0.0
7,0.0
10,0.0
11,0.0
11,0.0
9,0.0
10,0.0
9,0.0
7,0.0
9,0.0
12,0.0
10,0.0
12,-0.16105462731194642
9,0.0
11,0.0
13,0.0
9,0.0
11,0.0
9,0.0
8,0.0
10,0.0
12,0.0
11,0.0
10,0.0
9,0.0
9,0.0
9,0.0
7,0.0
9,0.0
10,0.0
7,0.0
13,0.0
8,0.0
10,0.0
10,0.0
7,0.0
10,0.0
8,0.0
10,0.0
9,0.0
7,0.0
7,0.0
7,0.0
13,-0.0703106420483941
11,0.0
11,0.0
9,0.0
10,0.0
10,0.0
8,0.0
9,0.0
7,0.0
11,0.0
11,0.0
9,0.0
10,0.0
8,0.0
11,0.0
12,0.0
9,0.0
9,0.0
10,0.0
12,0.0
8,0.0
9,0.0
9,0.0
9,0.0
7,0.0
11,0.0
10,0.0
8,0.0
8,0.0
11,0.0
9,0.0
8,0.0
10,0.0
8,0.0
11,0.0
9,0.0
11,0.0
11,0.0
11,0.0
10,0.0
8,0.0
8,0.0
10,0.0
12,0.0
10,0.0
11,0.0
12,0.0
7,0.0
8,0.0
10,0.0
8,0.0
9,0.0
10,0.0
8,0.0
11,0.0
11,0.0
7,0.0
10,0.0
7,0.0
7,0.0
9,0.0
13,-0.1377047069020918
10,0.0
9,0.0
10,0.0
11,0.0
11,0.0
10,0.0
10,0.0
9,0.0
10,0.0
12,0.0
9,0.0
9,0.0
10,0.0
10,0.0
11,0.0
9,0.0
11,0.0
10,0.0
9,0.0
7,0.0
10,0.0
9,0.0
12,0.0
8,0.0
11,0.0
7,0.0
12,0.0
7,0.0
9,0.0
10,0.0
12,0.0
11,0.0
8,0.0
8,0.0
8,0.0
10,0.0
9,0.0
11,0.02908222432765406
12,0.0
11,0.0
11,0.10204657374246029
11,0.0
9,0.0
8,0.0
11,0.0
10,0.0
6,0.0
11,0.0
9,0.0
8,0.0
8,0.0
10,0.0
10,-0.12881979635244445
11,0.0
11,0.0
11,0.0
12,0.0
9,0.0
8,0.0
9,0.0
13,0.02521246999033533
11,0.0
10,0.0
10,0.0
9,0.0
11,0.0
7,0.0
9,0.0
8,0.0
10,0.0
10,0.0
10,0.0
8,0.0
6,0.0
9,0.0
10,0.0
7,0.0
11,0.0
11,0.0
10,0.0
11,0.0
11,0.0
7,0.0
10,0.0
10,-0.02835097481515536
13,0.0
13,0.0
11,0.0
9,0.0
9,0.0
10,0.0
8,0.0
11,0.0
10,0.0
12,0.0
11,0.0
9,0.0
7,0.0
9,0.0
12,0.08386643175644704
11,0.0
13,0.0
9,0.0
11,0.0
8,0.0
10,0.0
9,0.0
7,0.0
7,0.0
12,0.0
8,0.0
10,0.0
10,0.0
10,0.0
10,0.0
11,0.0
12,0.0
12,0.0
8,0.0
11,0.0
10,0.0
12,0.0
10,0.0
9,0.0
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
11,0.0
10,0.0
8,0.0
8,0.0
10,0.0
10,0.0
8,0.0
10,0.0
9,0.0
13,-0.12440416533205578
10,0.0
9,0.0
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
12,0.0
13,0.0
11,0.0
9,0.0
12,0.0
10,0.0
8,0.0
7,0.0
9,0.0
10,0.0
7,0.0
8,0.0
12,0.0
10,0.0
9,0.0
9,0.0
11,0.0
12,0.0
10,0.0
12,0.0
8,0.0
10,0.0
11,0.0
11,0.0
11,0.0
10,0.0
12,0.0
8,0.0
7,0.0
12,0.0
9,0.0
13,0.0
10,0.0
10,0.0
9,0.0
9,0.0
7,0.0
10,0.0
8,0.0
6,0.0
10,0.0
9,0.0
9,0.0
8,0.0
14,0.2018354086520473
10,0.0
9,0.0
9,0.0
11,0.0
10,0.0
9,0.0
8,0.0
9,0.0
10,0.0
8,0.0
10,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
9,0.0
10,0.0
11,0.0
10,0.0
7,0.0
11,0.0
10,0.0
9,0.0
7,0.0
7,0.0
9,0.0
9,0.0
9,0.0
8,0.0
11,0.0
9,0.0
12,0.0
10,0.0
9,0.0
11,0.0
8,0.0
8,0.0
8,0.0
8,0.0
13,0.0
8,0.0
10,0.0
11,0.0
11,0.0
11,0.0
12,0.0
9,0.0
9,0.0
9,0.0
11,0.0
11,0.0
8,0.0
11,0.0
13,-0.009182280585812386
11,0.0
11,0.0
10,0.0
13,0.0
11,0.0
10,0.0
10,0.0
8,0.0
11,0.0
10,0.0
10,0.0
10,0.0
12,0.0
9,0.0
9,0.0
12,0.0
10,0.0
8,0.0
8,0.0
9,0.0
13,0.0
12,0.0
8,0.0
8,0.0
9,0.0
9,0.0
8,0.0
9,0.0
9,0.0
11,0.0
9,0.0
10,0.0
7,0.0
9,0.0
12,0.0
12,0.0
9,0.0
9,0.0
9,0.0
8,0.0
10,0.0
12,0.0
10,0.0
11,-0.17805377760938512
10,0.0
10,0.0
9,0.0
10,0.0
9,0.0
9,0.0
8,0.0
9,0.0
10,0.0
10,0.0
12,0.0
10,0.0
11,0.0
8,0.0
11,0.0
11,0.0
9,0.0
8,0.0
11,0.0
8,0.0
