82968.3,75846,71690.1,36071.3,35858,65925.8,14550.4,285.364,0.583328
40598.3,38819,68539.8,16727.8,17671,62038.1,14907.3,293.054,0.585201
105803,91786,75544.5,44929.6,41918,70244.5,12144.3,281.454,0.764038
42472.6,39668,70169.5,19864.7,20032,64988.6,23894.5,267.25,0.772465
106991,86166,81375,38657.2,31666,80004.9,3860.27,315.648,0.849244
102861,80583,83654.3,41585.7,32435,84025.4,11419.7,370.083,0.866097
73825.4,68794,70329.2,34257.7,34798,64518.5,11272,280.211,0.930704
114361,90418,82890.2,45369.9,36230,82069.1,40410,312.908,0.933513
39519.1,38839,66683.5,18022.6,19571,60350.8,4902.58,326.743,0.968157
75047.1,68567,71729.7,30414,29923,66611.4,2458.28,329.865,0.985947
76869.3,67198,74968,41418,38298,70874.9,11840.8,283.717,0.999055
46306.8,44029,68926.4,19338.7,19865,63799.7,13671.2,266.128,1.01685
129856,110210,77218.1,57631.7,55174,68455.3,3692.64,301.793,1.18257
39897.1,37796,69179.3,15335.5,15552,64623.8,8298.77,332.793,1.19662
132357,105049,82572.3,136292,118733,75227.8,18070.2,301.308,1.32958
142587,87852,106368,70054.1,53720,85462.9,17512.5,264.792,1.338
115519,100544,75296.9,49461.2,48340,67056,9198.96,285.012,1.35205
67531.7,63982,69171.9,26788.1,27674,63438,23227.4,322.829,1.39606
76139.6,68715,72617.2,28312.5,27775,66804.2,21540.1,313.294,1.40916
84387.5,72171,76629.4,36741.3,35359,68097.9,23089.9,278.949,1.47845
80853.5,75012,70639.6,11860.7,12128,64091.8,10222.1,310.123,1.51871
77353.8,70191,72223.7,29319.2,28651,67064.5,3399.42,343.048,1.66759
99113.5,86854,74786.5,63431.8,62034,67012.7,10205.1,336.138,1.78088
81803.5,76690,69905.8,24901.9,25350,64377.7,3981.99,388.542,1.89231
67130.8,63166,69649.6,10666,10842,64472,10361.1,324.002,2.0571
110710,89389,81167.7,59520.2,52681,74044.1,22529.6,262.435,2.09455
136517,116643,76702.2,29645.3,28775,67518.1,10345.1,272.016,2.14605
93822,83267,73843.4,40881.3,39735,67426.6,20472.6,323.221,2.14886
145828,114482,83480.1,68990.3,59142,76449,12475.4,359.166,2.16758
84186.1,72167,76450.8,43105.4,37619,75093.8,9400.09,283.837,2.33425
89396.9,71758,81645.5,23113.4,18746,80804.3,4145.41,355.4,2.51121
30217.6,29816,66418.7,13971.8,14972,61157.8,9214.16,308.998,2.52807
27801.8,26922,67677.6,11634.6,12366,61660,6530.18,354.329,2.61702
124275,99055,82222,63281.8,53451,77589.5,7177.28,273.767,2.632
142929,112384,83348.4,140030,126052,72803.2,17840.9,275.507,2.6423
56045.3,53899,68145.6,19608.8,20175,63696.8,10161.5,296.176,2.67039
109497,98198,73076.8,47020.5,45090,68341.9,9161.26,355.044,2.69099
147044,120771,79792.9,54254.5,49463,71884.5,15928.7,263.167,2.77713
92248.8,82391,73377.1,27922.2,27635,66217,2450.5,282.872,2.81552
67217.3,56831,77513.1,35188.3,31915,72257.6,13490.3,272.285,2.91851
78066.3,72486,70581.2,39995.9,40050,65447.5,19873.3,282.742,2.92132
93496.1,78192,78363.1,40450.5,36932,71779.6,13599.2,315.19,3.00278
124192,98098,82968.3,54209.3,49094,72364.4,6366.84,278.471,3.01964
134622,94368,93491.1,63491.3,51828,80284.1,12137.6,345.46,3.0393
92551.9,85219,71175.2,35650,35367,66060.5,1277.25,274.891,3.04866
84325.8,74084,74596.1,41506,39248,69306.4,12938.1,267.764,3.15353
85122.9,77780,71723,27232,27040,66001.3,22489,273.47,3.17226
80175.3,70780,74235.2,55507.6,54088,67256,8521.94,277.599,3.17319
98479.9,72836,88609.7,52856.2,42496,81513.2,31188,264.916,3.17507
118678,89064,87326.7,43064.9,31308,90146.4,18662.5,330.793,3.19098
79592.9,72254,72192.5,31682.6,30778,67462.1,8001.77,290.051,3.20971
35847.3,33946,69206.6,16287.5,16558,64465.5,17243.5,374.026,3.2275
84305.9,77727,71083,31764.7,31099,66938.8,15527.3,293.516,3.28649
89836.8,81832,71946.7,38941.6,38012,67138.6,6438.11,289.409,3.29679
120736,106577,74242.3,49216,47909,67323.9,10171.3,274.167,3.32488
56638.1,54467,68148.3,30654.4,31815,63145.3,10353.5,363.009,3.38668
51368.4,48718,69101.4,14807.2,15386,63070.5,13642.6,267.153,3.4054
50475.4,47807,69194,19596.9,19787,64906.4,21519.9,312.312,3.41757
165463,114151,94995.3,83967.6,63955,86043.3,14073.6,355.778,3.42787
101152,85086,77910.7,32847.6,28906,74472.4,22565.7,331.404,3.43536
124541,105905,77068.4,63681.7,55765,74839.8,3752.33,285.741,3.48967
99796.5,77081,84849.3,25512.4,18445,90646.9,3205.8,313.216,3.82394
84430.3,71735,77134.2,30285.5,22643,87655.8,30080.4,340.878,3.85296
140590,98559,93483.9,138167,105451,85868.7,8268.55,270.82,3.87356
109847,88615,81238,97896.5,91651,70001.9,21349.1,261.46,3.88105
135826,111898,79550.2,82301.6,72366,74533.9,13364.9,309.394,3.90352
60080.8,56574,69598.4,13950.4,13898,65783,12953.7,362.751,3.90821
124249,110855,73454.1,70105.3,67827,67737.3,5867.01,280.905,3.96626
77242.6,72407,69912.7,35414.4,36555,63491.1,11190.8,300.282,4.0009
100254,75967,86487.7,63617.4,50811,82053.7,28149.8,280.555,4.00277
77273.9,71433,70894.8,30722.2,31341,64242.1,10075,371.251,4.12356
104655,90303,75951.6,48277.1,44603,70934.4,5963.44,379.821,4.17974
99235.1,90142,72147,40758.7,39770,67165.2,6130.39,349.676,4.24341
110253,90203,80103.3,57782.8,49119,77095.5,2472.68,319.853,4.26401
139060,98130,92871.1,60737.6,42694,93233.2,22477.3,361.481,4.33985
123221,99531,81134.4,69964.9,62895,72902.7,15964.2,376.137,4.43348
73138.6,50682,94574.2,21775.8,14318,99671.7,9472.68,283.774,4.43442
99759.5,89725,72865.3,57096.2,53833,69508.6,9255.18,362.963,4.46157
66425.9,62133,70064,27606.8,27905,64835.7,15993.7,303.111,4.48404
91185.8,81374,73438.1,52068.5,51274,66551.4,6477.1,313.375,4.50371
78120.4,68854,74355.9,28594.5,26498,70721.2,14286.5,362.594,4.52524
81314.3,75701,70395.6,34550.5,35137,64442,19516.2,289.052,4.5318
83796.6,67479,81383.8,27393.8,23475,76476.3,31180.9,364.922,4.56644
39159.9,37519,68402.3,15968.6,17051,61375.8,8239.36,324.845,4.58329
70719.9,65039,71260.3,25623.1,25387,66145.4,11709.9,278.831,4.59172
131683,98310,87783.5,24862.7,20306,80242.3,24189.3,289.994,4.65445
109803,87518,82223.6,40662.3,27530,96797.8,33848.6,287.606,4.68161
65021.8,54779,77790.2,35914.2,31455,74826.7,4186.78,276.364,4.72562
73559.4,67875,71024.6,28731.4,27783,67773,3127.87,363.284,4.72842
106361,92578,75293,49132.7,45846,70234.3,3810.75,275.691,4.77337
73402.7,67224,71559.5,29066.9,29164,65317.9,3065.75,383.338,4.80801
100210,86070,76302.4,51303.3,49090,68490.8,10157.9,302.179,4.88011
93814.4,76352,80524.7,30987.6,24500,82889.9,28751,257.032,5.02617
86224.9,65851,85812.4,35597.7,31039,75161.2,22792.6,367.207,5.05239
123061,108903,74056.1,23678.6,21555,71992.7,7215.5,364.734,5.10951
51824.4,48635,69833.7,15476,15935,63648.1,21242,260.553,5.23497
89995.4,76853,76743.1,52780.1,50225,68870,16459.6,349.706,5.24246
67811.9,61822,71885.8,41344.2,41802,64818.2,10482.7,312.897,5.25651
67593.4,62868,70462,39155.8,39792,64488.1,16049.8,287.062,5.26681
135771,105933,83995.5,87923.2,78489,73413.3,3609.28,306.866,5.28366
153044,111083,90291.9,95408.3,83279,75081.1,1719.85,281.506,5.38198
62923.3,59097,69779.1,28201.8,29549,62548.1,25040.5,369.255,5.38572
81913.8,76342,70319.1,27936.4,28242,64826.9,2973.37,345.418,5.47467
107811,91825,76945.1,49862.2,43653,74857.8,17351.9,263.932,5.53928
