-138.051,2.252496735039386,2.6404523602125085,2.7649171908404457,3.3377185299309615
-141.874,2.2603221568258025,2.6501801188541303,2.783085277336129,3.362529678176483
-139.952,2.2075473526204794,2.6550966758357344,2.8288208114223314,3.4185873671104505
-148.203,2.217575851503275,2.686271911315361,2.920713150163217,3.6395760016674266
-140.948,2.1977396560643494,2.672421411981294,2.881928827814175,3.41583067917481
-146.002,2.203484979964656,2.681889593930558,2.8903199809740903,3.4200649801364587
-146.798,2.1960359626471253,2.6586097865745004,2.798568902557316,3.34276532837265
-141.832,2.1737831484155006,2.6610504964968835,2.8012763698274012,3.1848601122359788
-160.431,2.2181912084504,2.665929465195559,2.7620347189438794,3.3225096818341333
-145.466,2.1739528473815213,2.6449482348254105,2.7063035385590966,3.2888655030338927
-162.744,2.2208732089729173,2.661449318301872,2.7249149490983102,3.2002225735231766
-145.529,2.1723889394894176,2.645674799305329,2.709399504727481,3.109451946354239
