_7_,2.526258919131342,3.0369209438521505,3.744897374811607,4.3290931915238975,0.1255133644169793,0.1959146235986716,0.18806529477893005,0.1851467692365715
_75_,2.519151446627974,3.0485810928942585,3.755910850255042,4.3284602516876,0.12056438972067708,0.20242590248745193,0.18250946876776264,0.1872351601064909
_8_,2.5048487587303403,3.058514797247695,3.7626402545578546,4.322095758049585,0.12927446518583774,0.20771672094706614,0.17826412023821775,0.18415581123389357
_85_,2.493625605558625,3.0463466909892283,3.7349250116143082,4.298759605345208,0.13414221774791046,0.2007152903331523,0.17635773565627327,0.18921192292300146
_9_,2.495366834460165,3.0400289668094547,3.7002600272611175,4.234472464984739,0.1232435752058877,0.19485885344338594,0.16855265128566732,0.17818263673710932
_95_,2.4869938379017875,2.9828656930674025,3.549706307675503,4.0984042500717734,0.12076295308895751,0.1569382818971624,0.1568205414716688,0.19497590645336416
_10_,2.4765389524547867,2.9347213969348633,3.3923969284557884,3.9516732401199017,0.12255805482986445,0.1241724195789299,0.13727391316746537,0.21482563826930295
_105_,2.4641968360811206,2.8626988735376866,3.1887513419012405,3.7086091396524283,0.12552641833771933,0.0801698444728793,0.1122922797713189,0.20359848309397421
_11_,2.460026165481182,2.814369594939133,3.055315884466336,3.4494962791381814,0.13244525233468565,0.050639941024693984,0.09068576894984524,0.15888562593138247
_115_,2.441902825822653,2.7889458892213024,2.9321961982723233,3.159372982832906,0.1398381760884712,0.03441107855166592,0.04835579827820655,0.12422154072986102
_12_,2.433734481534633,2.7576235271282536,2.8134519349797897,2.9593897897013957,0.12497070722607176,0.013733730683036313,0.021576192643537637,0.1937631345547493
_0_,2.407406265879262,2.7518832772055815,2.8240265183010855,3.2177449192981173,0.09129100855176184,0.01196149009508182,0.04683296659107778,0.281206976725012
