,variant,correct_counts_6261_y_9_4,correct_counts_6261_y_115_3,correct_counts_6261_y_115_2,correct_counts_6261_y_115_1,correct_counts_6261_y_9_2,correct_counts_6261_y_115_4,correct_counts_6261_y_9_3,correct_counts_6261_y_9_1,correct_counts_6261_y_8_4,correct_counts_6261_y_85_4,correct_counts_6261_y_8_1,correct_counts_6261_y_85_1,correct_counts_6261_y_8_2,correct_counts_6261_y_85_2,correct_counts_6261_y_85_3,correct_counts_6261_y_8_3,correct_counts_6261_y_105_1,correct_counts_6261_y_105_2,correct_counts_6261_y_0_4,correct_counts_6261_y_11_4,correct_counts_6261_y_105_3,correct_counts_6261_y_0_1,correct_counts_6261_y_11_1,correct_counts_6261_y_105_4,correct_counts_6261_y_11_3,correct_counts_6261_y_0_2,correct_counts_6261_y_0_3,correct_counts_6261_y_11_2,correct_counts_6261_y_7_2,correct_counts_6261_y_10_4,correct_counts_6261_y_7_3,correct_counts_6261_y_95_4,correct_counts_6261_y_75_1,correct_counts_6261_y_75_3,correct_counts_6261_y_7_1,correct_counts_6261_y_12_4,correct_counts_6261_y_75_2,correct_counts_6261_y_95_3,correct_counts_6261_y_7_4,correct_counts_6261_y_10_3,correct_counts_6261_y_12_1,correct_counts_6261_y_10_2,correct_counts_6261_y_95_2,correct_counts_6261_y_12_2,correct_counts_6261_y_12_3,correct_counts_6261_y_10_1,correct_counts_6261_y_75_4,correct_counts_6261_y_95_1,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
0,11011111101,686.0,231.0,154.0,129.0,19.0,949.0,200.0,13.0,1640.0,1390.0,8.0,7.0,8.0,16.0,298.0,187.0,12.0,42.0,5.0,1190.0,232.0,1776.0,44.0,1743.0,179.0,0.0,29.0,75.0,15.0,768.0,98.0,1597.0,7.0,242.0,2.0,823.0,6.0,164.0,1656.0,106.0,775.0,22.0,11.0,217.0,673.0,6.0,1444.0,7.0,50.90592871452788,429.0664634849669,5209.113993749836,48798.93918796527,4.261383905042267,228.12788492726864,184.70583616005354,5897.22508147764,48931.534666016574,4.25558748718471,291.4396445015461,239.50458831269387,6142.783929419992,54361.5735357121,4.252154831821839,234.50771791446684,429.2125742402632,9585.211137083003,49488.81213749995,4.1922048131309175,416.71083712623147,538.2896176729317,6811.610125696335,55193.30892434411,4.154953501387623,477.4327574896129,894.3636438336466,5210.152032961768,58789.33785535112,4.027641730197654,281.6771905484899,782.8022092950947,4066.4578429486887,56813.013318357895,3.895398860720674,465.2835515160904,1575.0865296319841,6571.321361565264,56563.69269942837,3.626867556337622,2356.6832159113765,2277.9938914130285,7286.635782518136,46267.64573549675,3.335197425161665,9259.399954568487,1789.0083214564847,3143.2155074116304,13380.516075801128,2.8684958175026725,13613.31389474903,1060.4140008746497,4160.008582287793,5867.400083140329,2.636450430669944,61949.70347297702,0.0,103.78630705394191,4.077847132257685,2.408156277785568
1,11000111101,594.0,281.0,142.0,106.0,7.0,895.0,255.0,0.0,1214.0,1171.0,0.0,1.0,5.0,11.0,254.0,223.0,10.0,37.0,0.0,1061.0,168.0,1502.0,34.0,1527.0,186.0,60.0,80.0,62.0,3.0,607.0,138.0,1332.0,2.0,244.0,0.0,578.0,6.0,160.0,1179.0,149.0,655.0,15.0,12.0,217.0,413.0,6.0,1063.0,1.0,0.0,85.81329269699337,7335.282970790584,34742.7230088231,4.224830170357594,65.17939569350533,184.70583616005354,5945.962478845223,36020.9289127255,4.239427209291293,0.0,149.69036769543368,7325.351958613146,40240.82333680152,4.232244001043527,33.50110255920955,295.083644790181,8169.945063151285,41691.653966196,4.198410536596937,0.0,198.3172275637117,8684.802910262826,47791.29081787231,4.148429957005395,68.20467964137327,975.6694296367054,5083.075154109042,49034.06263201484,4.026118130951093,281.6771905484899,533.7287790648372,5716.058666031648,44902.993599275054,3.8708880136773884,387.73629293007536,1387.5762284853195,4758.54305492657,49554.07845784689,3.6349741489131246,1821.0733941133365,1883.141616901437,7571.5880198233135,41252.07741627064,3.3356043289529587,7608.499187474881,1649.6050756287068,3823.565184340555,12619.137921856702,2.8893987884484007,11505.445936852406,1060.4140008746497,2552.873023008705,4120.725696300256,2.614556006699025,52392.14786960105,231.9224885262621,286.3070539419087,0.0,2.4111706178368966
2,11001111111,589.0,173.0,123.0,121.0,15.0,722.0,233.0,0.0,1211.0,1143.0,2.0,3.0,5.0,8.0,215.0,193.0,28.0,30.0,84.0,1069.0,136.0,1302.0,40.0,1322.0,116.0,1.0,72.0,47.0,13.0,675.0,86.0,1257.0,7.0,201.0,14.0,620.0,4.0,129.0,1304.0,102.0,366.0,11.0,4.0,226.0,501.0,4.0,1069.0,11.0,356.3415010016952,371.8576016869713,4571.263300637611,38426.21781467797,4.24233772832522,228.12788492726864,123.13722410670236,4898.108435442172,36224.24553876158,4.247088920100276,72.85991112538653,149.69036769543368,6339.878600952185,40141.38143399229,4.239266748975552,100.50330767762865,214.6062871201316,6915.504679439079,40694.75703105211,4.208006038368318,0.0,424.96548763652504,7935.52579643623,47389.00722512928,4.149326338635177,750.2514760551061,325.22314321223513,4098.229343000416,46273.135682014,4.024144061680561,187.78479369899324,391.40110464754736,3913.0066035921345,49933.31248683799,3.8990601175765587,1085.661620204211,1125.0618068799888,3852.153901607224,42901.43531190149,3.6206821572879373,2142.4392871921605,1427.5428386188312,4722.065646771529,41563.12041281179,3.351454369485411,8685.1736007968,1428.8832697347248,2354.0098821740785,10179.907910145854,2.8372503008623373,6428.997271584703,1104.394305058391,3096.82659691855,4420.1555911871255,2.690013736541057,45415.82991093247,3.865374808771035,257.67634854771785,68.5078318219291,2.4109956440755145
3,11001111110,589.0,280.0,72.0,108.0,18.0,783.0,235.0,1.0,999.0,1090.0,0.0,2.0,1.0,16.0,304.0,210.0,18.0,32.0,14.0,880.0,170.0,1358.0,55.0,1355.0,117.0,1.0,10.0,42.0,9.0,519.0,141.0,1266.0,3.0,290.0,1.0,578.0,6.0,151.0,1245.0,135.0,495.0,22.0,13.0,366.0,366.0,4.0,1039.0,4.0,25.45296435726394,257.43987809098013,7494.74564406864,36687.60826631447,4.222112042371158,97.76909354025798,184.70583616005354,7066.922618299651,35207.66240858118,4.223672516077074,0.0,29.938073539086734,6898.3135036267295,33114.153635473405,4.224770719419982,67.0022051184191,429.2125742402632,9778.20196534642,38807.77354667262,4.173015667973766,32.05467977894089,509.9585851638301,8003.641897693194,47389.00722512928,4.146146049334646,272.8187185654931,1056.9752154397643,4797.152176690409,46604.4469160141,4.0177898984480445,187.78479369899324,782.8022092950947,5178.979328283707,38393.169156546544,3.862555220067636,697.9253272741356,1200.0659273386545,4815.19237700903,43972.348598809775,3.622058400930766,2945.8540198892206,1275.676579191296,4762.773109243697,34214.72961952701,3.319807207414185,7752.055775917804,836.4194749666682,3809.9581908019763,11039.983232194187,2.8719288583133293,8694.955326323574,1788.5323701388102,2262.3523642159466,4120.725696300256,2.64743667252045,47369.198939359674,3.865374808771035,35.788381742738586,11.417971970321517,2.4079438866281384
4,11001100111,589.0,219.0,160.0,148.0,36.0,787.0,170.0,1.0,1250.0,1262.0,3.0,3.0,14.0,18.0,235.0,162.0,32.0,56.0,0.0,900.0,205.0,1510.0,77.0,1462.0,152.0,50.0,6.0,105.0,10.0,672.0,111.0,1267.0,6.0,189.0,6.0,637.0,14.0,148.0,1211.0,107.0,543.0,34.0,15.0,239.0,239.0,10.0,1232.0,5.0,152.71778614358365,286.04430898997794,5900.118911288078,35685.69767912195,4.231727119320252,195.53818708051597,430.98028437345823,4605.684051236669,41747.680546075084,4.25305833361623,109.2898666880798,419.1330295472143,5321.5561313691915,41434.126170512274,4.243731389139919,100.50330767762865,482.8641460202961,7558.807440317133,44931.56900541362,4.203645072594281,32.05467977894089,1019.9171703276602,5789.868606841885,47389.00722512928,4.153946345330019,341.0233982068664,1219.5867870458817,4701.844517550864,46641.259275347446,4.013534648037243,469.4619842474831,1209.7852325469644,4104.820652787827,49711.38665356315,3.8756572531747033,1240.7561373762412,2100.1153728426457,5806.5555134520655,47444.70380181542,3.596595253158443,4124.195627844909,3189.19144797824,6187.53429576959,34992.3371108799,3.2732797516367675,10623.18754477625,1858.7099443703737,2979.931584948689,11096.38161396785,2.8209726312618315,9538.102509482223,1167.9214111015729,1477.3284564142384,4541.353405784192,2.632627718746488,52671.2005879478,193.26874043855176,21.473029045643152,0.0,2.4088342963445206
5,11110100111,578.0,375.0,149.0,119.0,46.0,642.0,220.0,2.0,1180.0,1109.0,2.0,3.0,21.0,49.0,325.0,281.0,49.0,54.0,0.0,980.0,258.0,1682.0,85.0,1241.0,157.0,8.0,16.0,94.0,13.0,571.0,113.0,1062.0,5.0,270.0,6.0,131.0,11.0,241.0,1271.0,161.0,634.0,42.0,22.0,161.0,362.0,21.0,1058.0,13.0,152.71778614358365,371.8576016869713,6006.427360140116,37453.77518593228,4.232133314280954,162.94848923376333,338.62736629343146,6579.548644623813,35851.49839102876,4.223753327663232,72.85991112538653,628.6995443208215,9230.600450091004,39113.815104963585,4.19790763761433,100.50330767762865,1314.4635086108062,10453.669864268375,39484.239324091686,4.148391908088457,64.10935955788177,1303.2274954186769,7492.771138265968,46503.9833210946,4.132044050516528,886.6608353378526,1788.7272876672932,7656.381950876745,39094.725612011825,3.944130521450796,985.8701669197145,1494.4405813815445,6176.41238410131,42239.88359997702,3.825370397152907,1899.9078353573693,2025.1112523839797,7307.7625486372335,40272.829971308434,3.555687386399546,4552.683485283341,2855.0856772376624,6391.071608130432,38102.76707629144,3.279225629723123,8541.617012353876,1730.9236356949107,5102.622576966933,9051.940274672628,2.834785431935936,11136.569044220496,786.758774842482,2237.627201765499,933.93610071857,2.5394270040904314,58670.83403240278,30.92299847016828,57.261410788381745,0.0,2.4079935548848663
6,11110111111,569.0,358.0,170.0,105.0,18.0,655.0,300.0,0.0,1255.0,1133.0,0.0,1.0,25.0,12.0,265.0,287.0,14.0,55.0,0.0,1017.0,146.0,1537.0,62.0,1581.0,155.0,24.0,96.0,57.0,11.0,602.0,109.0,1248.0,7.0,250.0,0.0,358.0,8.0,189.0,1281.0,77.0,684.0,23.0,11.0,200.0,589.0,0.0,1150.0,10.0,0.0,314.64873988897574,5793.810462436041,37748.45477040067,4.2426461559028725,228.12788492726864,246.27444821340472,6092.174670947975,38969.01999024866,4.235872769277117,0.0,748.4518384771684,9427.695121623197,41599.86267519432,4.201960864340607,33.50110255920955,321.90943068019743,8523.761581634213,40338.72241135787,4.1916922631384415,0.0,509.9585851638301,10217.415188544503,45779.87285415715,4.127098856225286,682.0467964137327,894.3636438336466,6004.382525791306,45941.824448013904,3.997673997409392,0.0,818.3841278994172,2953.93635761367,44533.11721048366,3.9002437531558845,542.8308101021055,2062.6133126133127,4135.40051201952,51306.482018242255,3.629878359416291,3320.7808951478487,1731.2753574739017,6309.656683186095,39541.34093529428,3.314484033978887,7536.72089325342,1974.879315893522,4871.3036868110985,9235.235015437027,2.852593169943536,12014.847360010757,977.3400929720274,3640.780170828395,2552.283389749985,2.5922228346227594,53613.00351236806,92.76899541050484,343.56846473029043,0.0,2.410645794125719
7,10000111101,559.0,445.0,296.0,142.0,48.0,420.0,502.0,11.0,1425.0,1184.0,9.0,6.0,57.0,49.0,474.0,474.0,110.0,133.0,1.0,828.0,367.0,2173.0,91.0,1537.0,333.0,98.0,5.0,111.0,17.0,623.0,203.0,1184.0,53.0,524.0,12.0,128.0,19.0,473.0,1409.0,344.0,1261.0,49.0,32.0,217.0,447.0,46.0,1439.0,15.0,305.4355722871673,486.27532528296246,10790.307558481802,41520.35345159606,4.188183219602064,1727.2539858778912,584.9018145068362,12769.198110306956,48762.10414431984,4.153270239067303,327.8696000642394,1706.4701917279438,15570.479051043189,47234.903834383986,4.145304849403945,201.0066153552573,1314.4635086108062,15246.275432809876,42154.498971798515,4.118750296391076,352.6014775683497,1359.8895604368802,17097.1414154978,44975.30566867108,4.056201098936392,1023.0701946205992,2601.785145697881,15026.840924334856,43585.83345067986,3.8928020295870205,2159.525127538422,1743.5140116118018,13196.80658466367,46086.59804340751,3.756388936633742,4265.099222230829,4987.774010501284,10395.150602131258,49878.59763569788,3.49386044379817,4874.049378362165,3371.4309592912823,13555.585003232061,32192.950142009504,3.22155698447618,10192.517779447482,3438.6133970851915,6055.1121246674265,5921.8300862344295,2.770348644679838,22150.17912423036,1060.4140008746497,2763.036903837509,912.5482510837936,2.503373075321278,75797.69462093415,378.80673125956145,17.894190871369293,0.815569426451537,2.4092253589479644
8,11100111111,555.0,233.0,136.0,106.0,14.0,663.0,209.0,0.0,1055.0,1109.0,0.0,2.0,9.0,7.0,292.0,214.0,15.0,41.0,0.0,1009.0,162.0,1448.0,49.0,1344.0,143.0,69.0,22.0,51.0,11.0,621.0,95.0,1200.0,2.0,242.0,0.0,405.0,7.0,152.0,1221.0,75.0,659.0,26.0,4.0,349.0,411.0,2.0,1108.0,7.0,0.0,314.64873988897574,5049.651320471779,35980.37726359034,4.247908241876697,65.17939569350533,215.49014218672912,5897.22508147764,37545.8036079961,4.242232786038289,0.0,269.4426618517806,7029.709951314858,34970.40248791235,4.221000004201722,67.0022051184191,187.78050123011516,9392.220308819586,39484.239324091686,4.183725156056249,0.0,396.6344551274234,7118.13258135267,44653.47879447665,4.152500139937421,477.4327574896129,325.22314321223513,4828.92139640359,44174.83120001337,4.0224750991708005,93.89239684949662,925.1298837123846,2877.210737935393,45938.64748789095,3.8977256392338333,581.6044393951131,1537.5844694026512,4588.595088679193,43615.37750317368,3.6209788911952256,2624.488126810397,1549.0358461608594,5821.1671335200745,39230.29793875313,3.330140711206096,7608.499187474881,1579.9034527148176,3170.4294944887874,9348.03177898435,2.8477499793458656,11575.708202115628,1705.4584622361879,2540.510441783481,2887.3597006948157,2.595945473667975,50508.54202076054,266.71086180520143,78.7344398340249,0.0,2.4098579541209415
9,11000100110,552.0,343.0,223.0,157.0,99.0,663.0,348.0,18.0,1320.0,1263.0,8.0,21.0,64.0,109.0,344.0,301.0,106.0,96.0,0.0,819.0,331.0,1934.0,113.0,1165.0,207.0,5.0,1.0,112.0,63.0,604.0,176.0,1381.0,8.0,387.0,11.0,342.0,50.0,294.0,1566.0,166.0,983.0,61.0,39.0,217.0,400.0,33.0,1226.0,38.0,279.98260792990334,1802.079146636861,9355.143498979296,46146.82292774977,4.184980407795711,260.7175827740213,1539.2153013337795,9430.686390627465,41544.363920039,4.179881103451165,291.4396445015461,1916.036706501551,9887.582688531646,43754.437236060956,4.1702170762534685,703.5231537434006,2924.010662011793,11064.807487102527,44967.17246738305,4.111517993613356,576.9842360209359,2804.7722184010654,11852.201618711622,44412.10863883083,4.055329520916976,2591.7778263721843,3170.9256463192924,9340.150595675364,50837.86823934872,3.90370469933108,1549.2245480166944,2170.4970348636716,6368.226433297003,44681.06776600022,3.8046155782880207,4110.004705058799,3600.1977820159636,9375.462804646993,37806.48421964088,3.471163671600827,6052.390986317853,3401.8042111767895,8426.44473173885,31843.026770900706,3.2188058112513076,11269.1921927694,2590.5769849662083,4667.198783732421,9348.03177898435,2.796854299355691,17266.95168843651,1060.4140008746497,2472.5162450447506,2438.2148583645107,2.5440694481400374,67460.99466032519,19.326874043855177,3.578838174273859,0.0,2.4075270158689253
