81826.4,75609,70925,30347.4,29773,66800.3,9466.2,1355.01,0.47897
80048.9,72766,72095.3,49707.5,48938,66566.5,9977.96,1555.54,0.48011
79911.1,73790,70972.5,38121.7,38170,65453,11526.5,1318.57,0.482391
34827,33670,67788,14472.8,14978,63325.4,9147.94,1400.83,0.482391
37592.4,36641,67237.8,16989.6,17925,62116.2,8755.64,1776.38,0.488093
34440.3,32800,68813.5,10078.1,10308,64074.4,9615.78,1283.6,0.490374
44844.8,42614,68966.7,13793.3,14322,63116.7,17490.3,1154,0.494935
49966.2,48088,68095.7,23257.4,23916,63731.2,5146.19,1176.6,0.497216
63617.7,59917,69583.8,27262.9,27817,64230.6,5210.55,1270.6,0.501778
76398,71597,69930.6,29216.9,29449,65019.4,29508.5,1940.51,0.502918
66398.4,62098,70074.4,21954.3,22294,64537.4,4088.27,1280.48,0.505199
70700.9,65931,70277.3,34947.9,35711,64135.6,4476.86,1121.74,0.50862
84037.9,75816,72643.1,28142.3,27820,66295.3,6789.43,1190.02,0.517743
70212.6,63558,72397.7,17049.1,16866,66247.6,12456.2,1495.96,0.522305
67849.9,64408,69038.2,30492.6,31532,63375.6,9304.48,1960.04,0.525726
113159,99326,74663.3,58953.8,56042,68941.1,7906.89,1800.87,0.525726
93225.4,83471,73194.5,38445.3,36827,68415.9,4135.81,1798.21,0.526867
97960.2,85232,75322.9,40155.4,39268,67017,6276.36,1513.21,0.528007
92426.4,71755,84415.9,42994.7,29375,95921.7,10496.9,1652.1,0.538271
114581,85326,88006.1,49110.1,36890,87245.3,12296.3,1329.78,0.545113
74557.9,69024,70790.3,23087.2,23476,64450.6,22168,1993.42,0.548534
62805.4,57886,71105.6,35158.6,35018,65799,5469,1456.49,0.555377
69450.7,62063,73337.1,27936.4,26971,67881.9,13843.3,1327.45,0.556517
55744.1,52715,69301.8,17991.6,18351,64252.5,16692.2,1842.74,0.556517
48172.6,45999,68632.8,18249.8,19243,62153.6,6232.74,1169.72,0.559938
137295,100535,89498.8,62428.6,45635,89653.1,9282.01,2153.11,0.562219
101401,78915,84209.9,53310.8,40711,85819,7855.24,1944.47,0.566781
130717,101470,84425.7,41786.9,28090,97491.8,5592.98,2053.35,0.570202
60675.6,56232,70714.8,25712.3,25708,65547,12028.5,1232.99,0.575904
49902.6,46891,69745,22115,22079,65642.7,4515.77,1255.36,0.578185
85994,77408,72805.2,37726.6,37012,66801.3,6470.23,1214.06,0.580466
104281,92963,73514.5,47448.9,45239,68737.4,4865.94,1433.25,0.585027
71095.1,67363,69166.9,35181.2,36247,63608.9,3349.39,1270.23,0.59187
70034.9,64848,70778,29681,29988,64865,10828.2,1096.43,0.600993
56533.6,52763,70219.3,16203,16623,63880.3,4215.04,1943.67,0.603274
45366.3,43141,68916.5,15811.5,16273,63677.5,10051.6,1153.53,0.603274
86215.4,77195,73194,43119.7,42687,66200.2,2901.42,1111.23,0.604414
31749,31167,66759.8,7036.47,7755,59463.8,6519,1522.9,0.611256
103630,88412,76816.3,64617,61048,69367.4,4164.87,1139.83,0.615818
134786,115188,76686.2,54949.4,48368,74453.5,4536.4,1528.58,0.619239
63546.4,58963,70630.4,29128.8,29719,64234.6,8462.57,1394.49,0.62266
115094,103959,72555.8,42692.4,41411,67564,8607.62,1508.22,0.623801
33943.5,32747,67930.5,13633.8,14143,63176.6,5010.29,1094.55,0.630643
92454.9,85874,70558.4,40882.5,40966,65402.3,4075.83,2044.77,0.637486
68820.9,62923,71678.8,13263.7,12863,67577.8,22850.1,1355.27,0.638626
61517.3,57441,70186.7,17891.7,17509,66968.3,10737.6,1214.32,0.638626
90302.3,75221,78675.5,47106.2,42033,73445.8,11898.6,1450.91,0.639767
87774.3,77506,74218.5,36435.4,34742,68730.4,14926.8,1792.8,0.640907
89798.8,80368,73226.3,34953.9,34004,67366.7,7323.25,1232.13,0.646609
56535.4,53939,68690.7,15978.1,16999,61600.3,9925.22,1588.25,0.646609
40873.8,39587,67666.2,16338.7,17207,62228.9,7428.44,2114.13,0.647749
97990.6,88539,72532,37169.7,35503,68612.5,5234.18,1695.28,0.647749
85797.4,78309,71802.9,38692.9,39137,64792.3,4364.83,1238.66,0.647749
70813,65011,71384.9,29003.9,29527,64374.9,4849.7,1397.63,0.659153
69743.3,65028,70288.1,25955.1,27152,62647.1,5747.95,1619.6,0.659153
79478.9,69145,75330.5,42437.8,39933,69646.7,9535.27,2068.74,0.667136
112817,96598,76539.8,54675.7,51330,69807.7,3736.82,1417.4,0.669417
52746.8,50559,68372,20438.3,21147,63339.5,9215.89,1800.73,0.675119
75120.3,67975,72424.9,47797.5,46835,66882.9,9397.46,2152.02,0.675119
84078.8,75214,73260.1,33120.1,31994,67842.6,7113.65,1656.03,0.681961
83365.4,71737,76159.2,39095.1,35005,73193.4,11556.4,1820.47,0.684242
66855.3,56605,77403.6,29619.1,25337,76612,7061.58,1836.26,0.685383
36064.8,35377,66810.2,7996.8,8101,64693,12562.9,1941.37,0.686523
57695.4,54418,69483,26922.6,27542,64062.1,5156.74,1087.49,0.686523
80570.4,73027,72305.6,31751.6,30807,67545.4,6018.6,1574.81,0.694506
55549.3,51781,70305.4,13629.1,13793,64757.1,10761.7,2112.22,0.695646
57223.3,54011,69433.7,21702,22639,62823.6,14742.8,2058.28,0.695646
98082.8,87520,73445.5,45632.9,43988,67986.7,5998.13,1082.8,0.700208
106652,82438,84785.3,59000.2,47922,80686.1,12268.2,2010.93,0.701348
75715.9,68563,72373.1,31788.5,31319,66518.4,5949.54,1372.91,0.70477
117216,104482,73523.2,55019.7,51910,69461.9,3765.19,1433.22,0.708191
76822.7,65990,76294.2,28765.9,25890,72815.8,7995.2,1881.98,0.715033
88248.4,79498,72749.6,40997.9,37998,70710,4321.4,1700.04,0.723016
63550.3,58635,71029.8,12374.8,12079,67141,1804.52,1087.43,0.725297
26714,25699,68124.4,11484.7,12055,62435.6,3194.36,1299.08,0.737841
89342.8,79847,73329.8,28187.5,26115,70737.1,13419,1389.2,0.749245
82392.5,75737,71295.1,29244.3,29613,64719.9,5333.66,1223.96,0.751526
125816,91951,89672.6,66555.5,50091,87077.2,7277.35,1598.47,0.753807
57223.3,54935,68265.8,17171.7,18163,61959.2,5902.55,1320.48,0.754947
121916,90263,88518.1,68432.1,53827,83318.2,4633.69,1758.18,0.757228
71535.9,62354,75186.5,31662.3,31222,66460.3,3908.78,1057.89,0.759509
53380.5,49554,70596.6,24512.8,23798,67504.5,2870.23,1235.01,0.760649
48838.6,47059,68014.3,12218.9,12487,64129,9284.6,1211.62,0.764071
56470.8,51375,72036.5,28226.8,27387,67545.6,15592.9,2127.83,0.775475
157635,114878,89928.4,84321,61994,89138.7,19506.6,1628.44,0.778896
42320.6,39898,69515.3,17024.1,17134,65115.8,3226.53,1090.16,0.780036
136392,90423,98853.3,83320.2,67443,80964.3,19148.8,1391.15,0.782317
106731,88389,79135.4,52351.7,43265,79300.1,6290.29,1542.9,0.784598
62009.3,57438,70751.9,22596.9,23002,64381.8,4438.48,1660.34,0.788019
88878.2,82066,70976.1,36222.4,35926,66076.7,9386.82,1838.2,0.788019
74459.1,69145,70572.7,24165.3,24093,65732.8,11896.1,1158.86,0.7903
112538,95143,77517.9,62867.7,57987,71052.1,9224.31,1895.76,0.794861
71737.4,65338,71954.7,36353.3,36302,65628.6,3475.44,1483.96,0.796002
100556,79379,83019.6,31426.7,22839,90178.3,6112.4,1798.47,0.803985
124184,106224,76616.6,41726.2,38084,71803.5,8569.53,1817.13,0.811967
150813,120154,82258.7,67179.1,55038,79992.9,7761.5,1921.78,0.814248
57397.1,54300,69274,24690.1,25336,63865.3,23880.4,1990.94,0.824512
65782.8,59643,72282.4,45822.1,45887,65443.4,7196.16,1211.45,0.824512
66034.5,61254,70650.7,27792.5,27474,66295.6,10059.4,1512.89,0.824512
88508.6,80081,72432.9,29920.2,28949,67734.6,6103.39,1753.93,0.825652
75762.5,64239,77292.2,31867,25067,83314.2,9955.6,1841.66,0.827933
61643.6,58038,69607.4,26640.5,26802,65141.2,6335.19,1057.76,0.831354
49092.2,46986,68473.7,20647.7,21150,63979.5,14017.7,1172.86,0.832495
34266.5,33023,68003.8,8212.19,8747,61529,11241,1306.94,0.840478
77882.9,67163,75996.2,32139.5,31231,67442.5,10977.1,2006.11,0.84732
105711,87583,79100.9,59867.7,54123,72492.1,11269.2,1446.5,0.84732
91881.1,76178,79045.4,30453.3,24838,80352.2,6491.34,2163.45,0.853022
