56550.6,53562,69192.8,8804.81,8798,65586.7,18095.4,1105.29,0.511876
46421.8,26510,114760,31552.9,9930,208242,1904.54,63861.3,0.576937
92079.7,74929,80536.7,47868.9,39077,80281,5652.9,6120.09,0.664004
81392.2,62829,84899,33057,22505,96264.1,24771.2,2550.49,0.69175
90131.3,72571,81394,37233.9,30351,80398.1,9280.17,1183.94,0.728108
64847.9,61626,68962.4,25801.6,26542,63707.8,19203.1,2350.32,0.749157
124044,94353,86159.1,34078,22609,98780.9,20231.8,2097.43,0.758725
53399.5,35960,97319,25238.7,21036,78629.2,7580.75,1192.42,0.796996
130344,112909,75655.7,71978.3,63625,74140.2,20970,25554.8,0.894587
78395.9,69080,74374,54400.9,54444,65484.1,6935.79,1908.98,0.903198
115620,82824,91486.2,49156.5,34828,92498.1,34536.7,1185.01,1.0228
77740.4,68855,73993.1,31333.9,30675,66943.7,20920.3,5122.83,1.09647
30331.6,28996,68554.7,14484.7,15408,61608.8,12796.8,1270.89,1.10316
101906,90572,73736.7,49546.8,47496,68365.8,16515.2,1712.66,1.15961
60897.8,33472,119234,18442.6,9172,131777,1704.37,90143.5,1.16918
96890.5,88901,71425.7,45954.2,45921,65583.4,8916.08,1179.26,1.25529
66967.4,57625,76161,28199.4,23341,79177.3,4364.38,1072.21,1.26869
107987,93432,75745,45428.3,42620,69854.2,5195.01,1379.49,1.40072
37486.1,33159,74088.1,16830.2,14931,73871.9,13777,15044,1.49353
153196,102326,98116.4,81478.1,54498,97980.7,2213.66,55474.1,1.5318
75456.6,69630,71020,33885.3,32426,68485.3,23713.9,1267.41,1.54711
108370,77489,91653.7,61346.9,40885,98335.1,23949.3,2106.2,1.67627
124932,87372,93708.7,55417.1,36264,100149,16970.6,134274,1.67819
98920.6,81547,79498.5,52536.1,42943,80176.2,7990.76,1649.06,1.68584
48642.8,36465,87422.4,9007.11,7045,83788.5,5017.52,1599.64,1.74038
44737.4,41304,70983.7,23850,22636,69050.7,12526.3,1098.12,1.86285
38656.4,37400,67737.7,19481.5,20044,63696.8,5886.07,2740.89,1.90016
97841.4,83921,76406.8,59880.8,56133,69911.6,21089.1,1545.69,1.92886
128479,87205,96554.1,60363.9,46001,85998.4,30040.2,1344.91,1.94226
81734.2,71969,74428.3,32410.8,29045,73130.6,22376,8788.57,2.03985
73010.4,66432,72025.6,26606,26324,66238.1,13956.9,1899.88,2.05707
91272.2,79693,75058.2,45095.1,43481,67968.8,5315.83,1119.38,2.08769
109823,73113,98441.5,42894.7,25869,108669,5653.03,2314.09,2.1384
128426,107427,78346.3,55514.7,48743,74640.7,9270.72,1484.95,2.13935
33908.3,30256,73447.2,15311.7,13284,75539.7,8425.28,16098.7,2.16423
50901.9,46173,72248.1,26458.5,26569,65263.3,18105,1205.28,2.19389
70968.8,64820,71752.7,30359.3,30096,66109.3,18912.3,1053.58,2.19485
125040,94374,86831.3,47817.8,35858,87394.3,25566.5,1084.8,2.27426
34992.3,33808,67831.7,9095.17,9252,64425.1,9322.73,1207.9,2.32784
103074,75589,89365.7,34650.4,23761,95570.5,11067.2,1420.39,2.35654
54440.7,51624,69111.8,12033.3,12092,65217.8,17188.8,2934.07,2.41969
68781.9,63283,71230.7,26350.2,26103,66156.6,1493.5,1431.7,2.53355
72184.8,51941,91078.4,35296.6,29681,77935.3,3822.64,43463.7,2.54886
59513.7,54628,71397.3,28391,28736,64749.2,23646.4,1747.47,2.5699
81239.3,74614,71355.2,25863.5,26066,65026.8,14111.8,1059.75,2.61487
53689.3,51512,68306,11303.8,11356,65234.8,13216.5,2941.52,2.81484
74362.2,67640,72049.1,26136,25644,66793.3,6149.05,1408.66,2.8445
45133.6,43361,68215,25946.8,26485,64204.2,10316.2,3379.04,2.87416
32663.8,31857,67195.8,11958.3,12229,64085.4,8654.46,1881.48,2.88564
159466,102895,101567,93011.6,68123,89479.4,18366.6,7170.05,2.93252
116526,97735,78136.3,53375.1,45491,76894.1,14530.7,1471.38,2.94209
74453.4,63452,76898.7,38215.7,34088,73471.6,12530.2,2297.12,2.96314
119833,88235,89005.2,41171.6,33103,81509.9,30929.3,1023.14,2.99567
36986.3,35837,67637.8,14427.6,14809,63848,10017.5,2455.3,3.0282
126797,95395,87108.7,52473.1,41383,83098.7,18466.6,3470.96,3.09231
147905,116975,82864.5,61342.1,50699,79293.8,27085.2,99541.5,3.10187
66506.6,36996,117812,11215.8,5424,135515,1617.87,82110.6,3.19181
75369.2,68397,72216.6,29965.4,29129,67417.8,10581.4,1134.81,3.23965
95019.9,82716,75284.4,48490.1,46968,67659.9,7618.53,2756.38,3.25783
78057.7,70047,73030.8,29383.5,27787,69301.3,8259.7,1238.83,3.27505
90698.4,82795,71791.9,27323.6,27039,66225.8,15577.5,1500.47,3.30758
49401.9,46810,69164.8,15049.9,15886,62086.9,11634.4,2170.9,3.34107
63213,57925,71518.8,18679.4,18577,65897.4,21267,4571.53,3.34776
140582,97373,94617.4,45711.5,36473,82136,17235.4,8559.03,3.34872
95608.9,66304,94501.5,46869.3,33492,91712.3,18968.8,4390.53,3.40708
59822.4,56383,69533.8,24917.4,25387,64323.8,16446.4,1486.72,3.46545
88920.9,68652,84885,37287.5,29160,83802.2,16400.5,1031.76,3.47693
62018.8,58968,68926.7,26212.1,26892,63879.2,13266.1,2570.48,3.48267
63022.1,56773,72749.6,34170.9,33425,66998.4,13619.5,3796.17,3.49128
46184.3,44147,68560.3,34084,35575,62789.3,16788.4,9034.42,3.4932
