126557.10,97007.00,85499.45,44134.72,33643.00,85973.70,19679.03,16205.00,79585.62,477.00,392.00,79746.61,52.60
52212.00,49257.00,69467.61,20828.57,21021.00,64936.07,5927.39,5083.00,76422.86,448.00,542.00,54169.98,52.60
71676.55,67454.00,69638.48,26748.82,26810.00,65386.45,3792.53,3560.00,69816.65,477.00,556.00,56224.23,53.80
102963.85,81066.00,83238.84,65715.38,58286.00,73889.49,10375.61,7400.00,91888.65,413.00,343.00,78910.70,54.20
116679.95,88891.00,86023.74,51606.73,41791.00,80928.89,5727.47,5293.00,70915.45,396.00,395.00,65701.92,54.30
33541.65,32559.00,67513.91,10750.46,11499.00,61269.87,7685.02,7453.00,67576.21,387.00,339.00,74815.43,54.50
46916.70,45135.00,68123.02,18911.48,19403.00,63875.84,3209.43,3037.00,69256.91,420.00,394.00,69860.71,55.50
116423.45,102822.00,74205.20,41625.01,41874.00,65146.32,6347.46,5300.00,78488.14,505.00,386.00,85740.10,56.20
61130.60,57924.00,69163.99,29270.43,30064.00,63806.12,5288.36,5442.00,63685.77,395.00,363.00,71313.28,56.80
58688.15,55471.00,69336.89,18956.70,19323.00,64293.66,3881.78,3805.00,66858.44,403.00,404.00,65373.78,56.90
70321.85,63509.00,72566.30,34296.99,33441.00,67213.53,3586.66,2823.00,83264.39,409.00,346.00,77468.86,57.80
123937.95,92963.00,87372.36,31663.52,19767.00,104978.02,13964.65,9857.00,92846.45,401.00,397.00,66196.31,57.80
38844.55,37507.00,67873.10,13510.07,14423.00,61387.79,8867.88,8757.00,66365.81,414.00,506.00,53620.36,59.40
42830.75,41422.00,67764.86,18008.27,18954.00,62266.02,2172.94,2280.00,62458.69,402.00,351.00,75058.33,60.00
70262.95,62742.00,73391.87,42824.53,42418.00,66164.09,3853.22,3360.00,75156.15,381.00,398.00,62736.72,61.40
65479.70,61475.00,69805.25,40110.14,40727.00,64543.38,3702.09,3653.00,66416.69,501.00,418.00,78549.13,62.40
51966.90,48935.00,69596.46,20686.96,21475.00,63131.11,9998.38,9493.00,69024.95,422.00,414.00,66802.40,62.60
84109.20,76459.00,72093.29,37619.47,36527.00,67496.10,4557.70,3913.00,76333.62,384.00,275.00,91512.09,63.40
88349.05,70788.00,81794.13,49732.48,42320.00,77014.84,19248.25,12911.00,97703.77,394.00,407.00,63442.71,65.90
101207.30,80503.00,82390.98,39124.82,30739.00,83414.70,5572.77,4001.00,91281.45,379.00,303.00,81974.08,66.00
101974.90,74767.00,89384.72,62980.75,51387.00,80322.00,7863.52,6329.00,81425.77,402.00,511.00,51556.70,67.20
52500.80,50344.00,68343.66,19192.32,20140.00,62452.23,6535.48,5810.00,73719.32,439.00,394.00,73021.08,68.10
85552.25,78005.00,71876.84,47260.85,46753.00,66247.88,3431.96,3559.00,63196.67,477.00,420.00,74430.17,68.40
106598.55,78338.00,89178.21,45696.00,29462.00,101647.32,6904.38,3908.00,115784.41,458.00,458.00,65536.00,69.40
64268.45,59718.00,70529.77,21734.16,21618.00,65888.15,8510.88,7776.00,71729.56,459.00,350.00,85945.78,70.40
91420.40,83197.00,72013.74,34487.39,34217.00,66053.88,6390.30,5463.00,76660.21,424.00,388.00,71616.66,70.90
135372.14,99274.00,89366.29,50702.33,38942.00,85327.61,18365.27,11852.00,101551.34,413.00,377.00,71794.09,71.80
103590.85,82176.00,82614.52,30485.42,23460.00,85161.66,3539.06,3542.00,65481.60,446.00,538.00,54329.10,71.90
45526.85,43178.00,69101.10,18773.44,19342.00,63609.57,6900.81,7016.00,64460.02,408.00,539.00,49607.96,72.70
107287.30,76892.00,91442.28,41381.06,30616.00,88579.48,7784.98,5738.00,88915.38,456.00,567.00,52706.20,72.70
51616.35,49906.00,67782.01,18554.48,19622.00,61970.57,2413.32,2704.00,58490.88,376.00,329.00,74898.29,72.80
74104.75,63061.00,77013.20,69020.00,64737.00,69871.86,5132.47,4890.00,68785.60,448.00,463.00,63412.80,73.10
93160.80,82673.00,73849.81,43023.26,41925.00,67252.78,4289.95,4275.00,65765.19,394.00,514.00,50235.77,73.90
92453.05,83844.00,72265.20,40112.52,39776.00,66090.46,9192.75,8079.00,74570.62,436.00,431.00,66296.27,76.30
71708.85,65972.00,71234.95,23100.28,22736.00,66586.03,12268.90,10706.00,75103.18,423.00,400.00,69304.33,77.00
45714.95,43457.00,68941.13,22539.79,23237.00,63569.64,3449.81,2947.00,76717.59,402.00,371.00,71012.06,78.00
71928.30,67049.00,70305.20,37468.34,37277.00,65872.39,18797.24,17795.00,69227.09,497.00,411.00,79249.13,78.50
107950.40,88707.00,79752.87,42613.90,33703.00,82863.39,10551.73,9301.00,74348.80,434.00,287.00,99103.23,79.00
94071.85,82109.00,75084.26,55573.00,53241.00,68406.54,17263.33,15779.00,71700.97,406.00,450.00,59128.04,80.40
