_7_,2.5313513038386106,3.1230784584674836,3.7884590692074545,4.321690505722337,0.13858778446289632,0.2051313911135729,0.16432133624884648,0.179153438017917
_75_,2.5642968570354494,3.158613352605082,3.8501094611187714,4.3562526246070306,0.13028104196091628,0.2232642520333186,0.16147396314178264,0.17382350007911357
_8_,2.503085424734406,3.142270818666984,3.8019622704789335,4.320936038766408,0.13943865482775783,0.21089518798156281,0.16158553460744007,0.17809423439090008
_85_,2.459660589990802,3.104197143381997,3.723399237414142,4.254869705252619,0.16319626977731844,0.18631321811586524,0.15964469082624091,0.19313140379028262
_9_,2.4861037198244786,3.1062772080121626,3.7083759020187115,4.216344511090328,0.13972564665618994,0.18722002440877117,0.15385078537981794,0.1790048835461965
_95_,2.4806905165453474,3.058046663586153,3.5782922170786247,4.104383884867414,0.12162823163673397,0.15680339495893342,0.14027612805635178,0.19710682092079013
_10_,2.4741392174444785,2.9931467496080706,3.429011452306381,3.9964494126461902,0.12057617640904376,0.11825799118337713,0.13402264847882944,0.21393656380846468
_105_,2.466439947531333,2.9191397673265223,3.2438380552890353,3.8052927641215066,0.1542940491369044,0.0754531749197741,0.12049309438520216,0.2125061462216579
_11_,2.4596308148113004,2.8952568729979395,3.186579042891233,3.5767674237765354,0.14820619399929608,0.06852199765911353,0.09526744724459153,0.18280401488110085
_115_,2.4389697818801257,2.837544793825765,2.9754755804362287,3.2306676908456,0.14712612622617197,0.029531803196770717,0.05200985038079486,0.1486565391494971
_12_,2.4374973449115065,2.822941578215518,2.9003702118143764,3.0509831826841993,0.1365538059574381,0.019595565632720854,0.02606382290702238,0.1462014574017757
_0_,2.4055526562095295,2.8126708956766504,2.873154585872677,3.2165745291463113,0.10305100105821852,0.015109780131566183,0.021325152973571185,0.331764832311399
