-127.048,2.2110639592709833,2.7712410227823905,3.339167799109388,4.040154268167132
-103.207,2.1090329172225903,2.7542205232396,3.2861126119380795,3.9397285578297914
-128.573,2.186499096191771,2.747734570435015,3.2132339744463856,3.903885197637411
-118.534,2.1460840952575406,2.731197994030882,3.107097959906077,3.7343036379102843
-130.052,2.1706789993726274,2.694675618140581,2.9546236290071657,3.5792121686742444
-118.0,2.1291504997412263,2.68978194053915,2.96458779668937,3.613806209589097
-130.667,2.1335707900593,2.6797438781950693,2.9256626819134564,3.6125937560526737
-116.836,2.083994707024731,2.6456325535452203,2.8126863790041043,3.284131019651402
-121.043,2.0888616195508884,2.6347607722082333,2.7988090597780735,3.2241407970958655
-128.457,2.1133579778231737,2.6519931799000576,2.812061683027959,3.1935808513083255
-120.336,2.0834172370535486,2.612877787991543,2.728671451081645,3.5695087199043596
-126.386,2.1066412652671214,2.6285277686631328,2.6721267924196015,2.8104171058803695
