_6_,2.2378379470387664,2.6593298617992303,2.8130782943221337,3.461771470948924,0.1667039546891326,0.028807568039973554,0.06851415145699442,0.4901487215583642
_65_,2.252034153694937,2.659660451444356,2.7984467926291976,3.3521189894548944,0.15240382474458114,0.02757195640251482,0.05769380803243371,0.44396745098252677
_7_,2.2273654096631863,2.6639386888853984,2.8149698890466186,3.361745100304353,0.1501278877550286,0.030456833288691035,0.06266798931120897,0.4253168630540252
_75_,2.206480213961442,2.6592604073420283,2.8219866733716663,3.3843899691080117,0.15035568638537794,0.032723600763015455,0.06627293637074635,0.42518105801568945
_8_,2.21036541296055,2.654218877893736,2.809796054006271,3.3194124960000724,0.14864925320835812,0.029746663049769414,0.06602939662584845,0.3651831426390302
_85_,2.188457067357113,2.6508062660928946,2.79266089379505,3.3373377050492845,0.1571865903233235,0.027029467829538148,0.06025327221697369,0.40824972327873565
_9_,2.1660886389797454,2.6615335058446994,2.8449910441784403,3.499321478478305,0.15659215497137235,0.034174276670495364,0.07894197120268835,0.4794572887900975
_95_,2.177002421344123,2.6475504484667467,2.760432207040182,3.1406057140896415,0.13923073808097058,0.025137540156550325,0.04195321144366733,0.3417146693709127
_10_,2.169583261389954,2.634878740475717,2.6937532600554674,2.99304238552928,0.1313437103622429,0.015887089351739502,0.01934572822350025,0.36583115985262027
_105_,2.162964441743782,2.6432751950929028,2.7344598448998214,3.05976870092052,0.13764274138786617,0.021003714464000563,0.032329193417700464,0.3818984685219128
_11_,2.160803685890343,2.6371610429112193,2.7266973949474367,3.0071072187792547,0.14983545925422068,0.01588065396211721,0.040667901960017336,0.302166340149932
_0_,2.16429728391838,2.6353004734926393,2.709709285844882,3.2512508745414648,0.1299144718251687,0.015374355888818213,0.03379425566687269,0.4747297113157769
