Order 1,Order 2,Order 3,Order 4,Order 5,Order 6,Order 7,Order 8,Order 9,Order 10,Order 11,Order 12,Order 13,Order 14,Order 15,Order 16,Mutation
4.940051585798548e-76,0.0005045949998149389,0.01941286583833914,0.14482383570203386,0.12339202472023394,0.031010153838696815,0.08066117934142619,0.07107083941280691,0.0678776003119803,0.04631973610427422,0.08897930387370363,0.050422213776101225,0.1552429874815473,0.08025584352917696,0.022545238636986008,0.017481582432878597,Mut 1
0.06326290772562035,0.04465521029669005,0.04940160260420917,0.12064854494334991,0.182957888247427,0.06965413515397186,0.08626407778414005,0.09972809183306947,0.06903244763490958,0.055616297452595755,0.07548019306509383,0.02197498573820458,0.03771852679687973,0.015712598344255996,0.006589708308663593,0.0013027840709187238,Mut 2
0.10411265166129499,0.09514163778680405,0.03958025728499131,0.02012628025522865,0.009912152430365143,0.10504135472614436,0.06974166783254979,0.08536138449389145,0.13178015554079425,0.0969763781270933,0.10344550485223346,0.05385937784703388,0.042972876873977786,0.023960397399665538,0.013273193858413091,0.004714729029518002,Mut 3
0.0066966974269497565,0.04223697844990402,0.05202425815118731,0.03750213583578743,0.05755027052512494,0.295135054444072,0.1499146410648536,0.20975726430771,0.06158878224356193,0.02689012354014576,0.011469595468417868,0.045552523334144106,0.003668673484326517,1.2327438000450583e-05,6.676735394278915e-07,6.61227448193802e-09,Mut 4
0.046764310673394885,0.06074932260195119,0.09237666042952862,0.07107803295031132,0.17012617421212173,0.10849273698059636,0.07702308424661862,0.08746473949517139,0.10118492879965936,0.0647763995245719,0.06638214296665114,0.03397589228745855,0.013303936912492577,0.005543462005911723,0.0007579360749146731,2.398386452814407e-07,Mut 5
9.585422681234472e-12,0.02885501143230731,0.040131595586649686,0.03447045234897501,0.03907546578263504,0.06474967983240365,0.08452938014004287,0.1125329496602096,0.13544564492685515,0.15890066899567276,0.1320993992978119,0.07533855410972365,0.05021663842351234,0.025662573328069038,0.013824037064114527,0.004167949061432049,Mut 6
0.014512830931451802,0.0012945906225775724,0.01422282838375283,0.04451566942475438,0.02230548523968191,0.010728205952334908,0.014707055701630058,0.0024091306466507596,0.002707057767767815,0.04946813051787959,0.0019693471401038445,0.00921961854041918,0.0008994949859910367,0.0002873551949535361,6.67375185121227e-10,0.8107531982826772,Mut 7
0.18644039125959466,0.033264752455776286,0.02928788212644863,0.03547580133408899,0.03360071089389748,0.050196621890201264,0.0352072732568235,0.031554299752619995,0.04083352095563247,0.03745001333693915,0.0329594342416263,0.15441561420398736,0.05323954821807836,0.18747766354850565,0.047654660710867054,0.010941811814912496,Mut 8
0.18567574911233342,0.13480566128940819,0.13421368742286793,0.18559663689102918,0.1034349760613804,0.05665044239862858,0.1507952357147674,0.024139950889407437,0.010579424349129238,0.005380833987843598,0.004760080814532289,0.002850224985268924,0.0008680606167571386,0.0002469268672999523,2.1085485149647894e-06,5.083112544377341e-11,Mut 9
0.23047186221488358,0.42157281223618465,0.15098393333194626,0.11709218716440972,0.03962414901131684,0.030968462230797283,0.007364225014473476,0.0016677427367805507,0.00022729393652037806,2.3688967344809098e-05,3.050077699007885e-06,5.069004241668495e-07,8.188850435762775e-08,4.114422679667774e-09,1.6886155402279584e-10,5.42970854323889e-12,Mut 10
0.03054600079872392,0.009098019251629345,0.0266560883362098,0.024808279631441235,0.01790061487132564,0.03696304996347655,0.040710893925908494,0.03813250928613322,0.11055167235854975,0.07837167931898563,0.0431282507584497,0.03144749924095932,0.01707375964443711,0.290743769170511,0.18288115176112296,0.02098676168213635,Mut 11
1.0336678546886655e-19,0.018483009685791092,0.01989147292352042,0.021380037713360354,0.017268918843952926,0.05306318404079744,0.037425567038176066,0.0981993929265722,0.10756019371608047,0.16034212408133408,0.12766826459982392,0.1832023622474387,0.10546072581516681,0.04008428574516677,0.007967616667197483,0.0020028439556206293,Mut 12
0.03725292645477778,0.04072454910930071,0.021409196210716873,0.023519984161228486,0.051891510985956846,0.017278023361570333,0.05853518883672651,0.02322101060412611,0.029650730896692297,0.03995112844773951,0.08038588485662722,0.07199920723673388,0.25359864476714966,0.16924017345338932,0.0683193038171623,0.013022536800102002,Mut 13
0.027371645001173013,0.01532909427934404,0.1423328529060168,0.04402663324193178,0.03038466353169952,0.025539668486788625,0.039700218050544585,0.040361979014974174,0.04793124104130161,0.07256045542292205,0.10710688735229101,0.0649213589882404,0.1796758957136901,0.08578617128652975,0.07358277598143999,0.0033884597011120555,Mut 14
0.049560141909220166,0.023950488017043258,0.019104423584583093,0.038575898900413935,0.08740297881197572,0.0348639912691456,0.026635534182279142,0.01258161833472919,0.007495976051361182,0.008630367822885307,0.015096903866653237,0.033346018179445186,0.016346539560320002,0.00040849529538497823,0.5391046925151114,0.08689593169944852,Mut 15
0.017331884820994917,0.029334267485472867,0.14897039487903185,0.036359589501655354,0.013172015830904634,0.00966523543037349,0.0407847778690393,0.061817096605145984,0.07555332946920429,0.09834197435177114,0.10906575676828185,0.16747404238441677,0.06971360881716923,0.07457795327875659,0.023496907545716317,0.02434116496206431,Mut 16
