H9,H1,H9,H1,H9,H9,H1,H1,H9,H1,H1,64075.0,103772.0,118732.0,101578.0,85853.0,84732.0,95744.0,110988.0,71018.0,116884.0
H9,H1,H1,H1,H9,H1,H9,H1,H1,H9,H9,235265.0,264429.0,176132.0,122168.0,214857.0,202675.0,150605.0,222410.0,280518.0,161732.0
H1,H9,H1,H1,H1,H1,H1,H9,H9,H9,H9,119320.0,134864.0,92406.0,39900.0,101394.0,90478.0,45424.0,89122.0,109760.0,58150.0
H9,H9,H1,H1,H9,H1,H9,H9,H1,H1,H1,84982.0,82814.0,118734.0,44370.0,59842.0,67958.0,73644.0,75822.0,51116.0,80942.0
H1,H9,H1,H1,H9,H9,H9,H1,H9,H1,H1,54560.0,100522.0,113930.0,51518.0,55516.0,57098.0,66846.0,81390.0,59094.0,74594.0
H1,H9,H9,H1,H9,H1,H1,H9,H9,H1,H9,139876.0,137678.0,137380.0,70576.0,144638.0,161206.0,79130.0,214342.0,144018.0,113970.0
H9,H1,H1,H9,H1,H9,H1,H9,H1,H1,H1,120188.0,137620.0,170150.0,102148.0,121035.0,113093.0,109995.0,135560.0,75415.0,140055.0
H9,H1,H1,H1,H9,H1,H9,H9,H1,H1,H9,203683.0,190025.0,181807.0,90212.0,174392.0,224106.0,106563.0,256054.0,201202.0,151476.0
H9,H9,H9,H1,H9,H1,H1,H9,H1,H9,H1,163374.0,126528.0,109692.0,89022.0,106808.0,91884.0,131660.0,112860.0,72068.0,119344.0
H9,H9,H9,H9,H9,H1,H1,H1,H9,H9,H1,98048.0,139380.0,93876.0,96930.0,87258.0,76190.0,115824.0,125834.0,72254.0,124884.0
H9,H9,H9,H1,H1,H1,H9,H1,H9,H9,H1,91502.0,134004.0,86172.0,95008.0,104902.0,80826.0,131230.0,109858.0,66996.0,107446.0
H1,H1,H9,H9,H1,H1,H9,H9,H1,H1,H1,90337.0,87566.0,112196.0,96844.0,101584.0,96004.0,95983.0,101994.0,53356.0,128762.0
H1,H9,H9,H9,H9,H9,H1,H1,H9,H9,H1,100162.0,142144.0,87538.0,91848.0,87052.0,71920.0,100830.0,118972.0,72566.0,121506.0
H1,H9,H9,H9,H9,H9,H1,H9,H9,H9,H1,92504.0,115906.0,74038.0,77868.0,67780.0,62290.0,78316.0,92284.0,59936.0,98500.0
H1,H1,H1,H1,H9,H1,H1,H9,H1,H9,H9,265360.0,249923.0,176570.0,114016.0,205287.0,207920.0,137758.0,204466.0,257868.0,153664.0
H9,H9,H1,H9,H1,H9,H9,H9,H1,H9,H1,116560.0,122626.0,86592.0,60730.0,67288.0,60988.0,83410.0,78490.0,56402.0,82154.0
H1,H9,H9,H9,H1,H1,H9,H1,H1,H9,H1,136018.0,161802.0,100472.0,111114.0,118862.0,92560.0,155322.0,137466.0,81004.0,142650.0
H9,H1,H1,H1,H9,H1,H9,H1,H9,H9,H1,115720.0,196879.0,144163.0,118858.0,112320.0,101514.0,163102.0,142677.0,113985.0,126341.0
H1,H9,H1,H9,H9,H1,H1,H9,H9,H1,H1,55842.0,80972.0,113434.0,56118.0,53436.0,57280.0,56022.0,85702.0,48332.0,77206.0
H9,H9,H1,H9,H1,H1,H1,H9,H1,H1,H9,141812.0,142512.0,124054.0,53018.0,124918.0,146504.0,62886.0,173168.0,107996.0,101988.0
H9,H9,H9,H1,H1,H1,H9,H1,H1,H9,H1,127792.0,143296.0,96884.0,95788.0,117128.0,90110.0,155810.0,113660.0,75660.0,117628.0
H1,H1,H1,H1,H1,H1,H9,H1,H1,H1,H1,71799.0,115783.0,132492.0,82687.0,95091.0,95406.0,100338.0,101447.0,66224.0,112438.0
