-148.59,2.195896413573118,3.5745492077368493,4.187720751156491,4.554659228211641
-151.899,2.2792554796980107,3.592864692232502,4.202459321509902,4.549052141219376
-132.172,2.243332278706722,3.530290135288717,4.177089654921828,4.536480854049819
-131.797,2.245838788938058,3.421443206266361,4.120414924611164,4.494627597857563
-134.636,2.233217557141862,3.3714576591785574,4.0780759821096355,4.466445526568574
-141.826,2.2491509731032004,3.2515290698514043,3.8945745319751413,4.287938248324634
-144.284,2.2412480396147783,3.0090756626426503,3.4379147372990295,3.779791865328155
-143.042,2.239885489794505,2.8878881599444903,3.2285566143583124,3.552409772758253
-153.477,2.2948799246455014,2.732646741857565,2.9145140287671945,3.1590826484387686
-142.356,2.298738325505566,2.639963766626607,2.7045099585937185,2.8782729231899253
-148.355,2.248362262004652,2.63806493639306,2.721367667136468,3.439777305917453
-147.98,2.17537498360823,2.6415099354575093,2.7149427585483528,3.520324349102116
