count,deltaKd
6,-0.02635326242942071
7,-0.05979763487119527
5,-0.031297934486268275
4,-0.01882090658521207
4,0.04504163020902219
5,0.063472241790274
5,0.040698070165539946
5,0.06842146480470035
5,-0.004253096966387204
5,
4,-0.03297648276758558
4,-0.28965989651463264
7,0.05816882747975427
3,
3,0.00864882235053166
6,-0.13693197490584907
5,-6.037791553303862e-05
8,0.023565924913622638
6,-0.00045160724415715947
3,0.046179312171103604
5,0.024989893398483787
6,0.06759363110335848
6,-0.016344571805475994
8,-0.009452977649226924
8,-0.0014805889064302136
7,0.007763802367140471
2,0.2031695163006093
4,-0.04405422708683737
4,0.056756655622121954
6,0.02546516426219192
6,0.08858507289993689
6,-0.04127431567840212
5,-0.0444716215859966
5,0.0956882600155673
6,-0.02018377453089215
3,
5,-0.01005151902848489
6,0.0424131777242831
6,-0.4364658986232106
7,0.010711880742082514
7,-0.05260723944399004
4,0.0023109736169626416
6,-0.00893469047270301
7,-0.06497311713826726
6,0.0016166138047530865
4,0.4988767692745668
6,0.02116339266190259
7,-0.043022378669045125
5,0.0005771625570236694
4,-0.0015491546113075572
5,0.0004678120476686587
3,-0.1036941686962436
7,-0.3268368570218527
4,-0.046135787252456595
3,0.1224520596064842
5,-0.08129118081268949
8,-0.11311077112548773
7,-0.0019248522252048872
5,0.0
5,0.015030430416119955
4,0.016063191443512537
3,-0.18197338761466675
6,0.11535072611786568
4,0.5417518337939988
6,-0.09139270070082617
5,0.06086027245950909
4,0.010538805608121038
7,0.041691068746699145
5,0.0
7,-0.008618452039252489
4,0.3917565978666424
5,0.015527297468125312
4,-0.5904477007814997
6,-0.011002863668688079
6,0.11422895354587936
4,0.03855149107406319
5,0.07959654314178977
6,-0.08974557396128802
8,0.002631544472386338
6,-0.010541234262827714
3,-0.043167936377509264
6,0.0
6,0.01345015013608375
4,-0.0019518481421965106
6,
8,-0.15165570548927043
7,-0.001911807511900676
4,-0.024196321424025058
6,0.019989044278837298
