10000100110		34
10101100100		31
10001001110		31
10001101101		30
10111111000		29
00010111110		29
00100111111		28
01010100011		27
10110100100		26
10000001110		26
01011100011		26
01001011111		26
00010111111		26
10000000110		25
00110111111		25
10110101100		24
10001100111		24
01010011111		24
00010111101		24
10011110010		23
10000101100		23
10000100101		23
01010110010		23
01010100101		23
00010011101		23
10010100111		22
10010100100		22
10001101110		22
10000101101		22
01100010111		22
01010000111		22
01001010111		22
01000011111		22
00101111101		22
11111001000		21
10111101100		21
10101110000		21
10010100101		21
10001001111		21
10000110000		21
01110101110		21
01100010110		21
01010101110		21
01001110010		21
10101110010		20
10101101101		20
10100100100		20
10100001110		20
10010110000		20
10010001111		20
10001110001		20
10001110000		20
01001010110		20
10101100111		19
10100101110		19
10100100101		19
10011110000		19
10000101110		19
01101101111		19
01001011110		19
01000000111		19
00100111101		19
10110100101		18
10101100101		18
10100101100		18
10100100110		18
10010110010		18
10001110010		18
10000101111		18
10000100111		18
10000001111		18
10000000111		18
01111100101		18
01110100101		18
01010101101		18
01010000110		18
01000110000		18
01000010111		18
00111111111		18
00011111100		18
00011010100		18
00001111101		18
00000111111		18
11101001000		17
10111110010		17
10110000011		17
10011001110		17
10010001110		17
10000111011		17
10000111010		17
01010110011		17
01010010110		17
01010010100		17
01000111100		17
01000011110		17
00111111100		17
00110111100		17
00011011101		17
00011011001		17
10100001111		16
10010100110		16
10001111010		16
10001100110		16
10001100101		16
10001100100		16
10001011000		16
10000110011		16
01101100100		16
01011011111		16
01011011110		16
01000100111		16
01000100100		16
00111011100		16
00101011000		16
11001001101		15
11001001100		15
10111000101		15
10101001110		15
10100111000		15
10100101101		15
10100100111		15
10011101101		15
10001111000		15
10000111101		15
10000111000		15
01111111010		15
01111100011		15
01111011111		15
01110100100		15
01100110000		15
01011110011		15
01011110010		15
01010100110		15
01010011110		15
01010010111		15
01010010101		15
01001110011		15
01000110001		15
01000100110		15
01000011101		15
00100111100		15
00001111111		15
00001111110		15
11010001011		14
11001101000		14
10110101011		14
10101110001		14
10101011000		14
10011100100		14
10001110011		14
10000110010		14
01111011101		14
01111011001		14
01111010100		14
01110111010		14
01110011111		14
01110011110		14
01101101110		14
01100000111		14
01011010100		14
01010100111		14
01010011100		14
01001100100		14
01001010100		14
01000101111		14
01000000110		14
00111000110		14
00101111111		14
00101011100		14
00100111110		14
11101000000		13
11100001100		13
11010001111		13
11000001011		13
11000001000		13
10110100110		13
10100111101		13
10011101110		13
10010101101		13
10001111100		13
10000010100		13
01111101111		13
01111101101		13
01110110011		13
01101111110		13
01100101111		13
01100100100		13
01011110000		13
01011011011		13
01010101111		13
01001101110		13
01000111110		13
00111111110		13
00111111101		13
00110111110		13
00011000110		13
00010000111		13
11101001001		12
11100101000		12
11000001110		12
11000000000		12
10111111011		12
10111111010		12
10111100100		12
10111001110		12
10110111000		12
10110000100		12
10101001111		12
10100110000		12
10011001101		12
10010110011		12
10010101110		12
10010001101		12
10001101111		12
10001011001		12
10001000111		12
10000111111		12
10000111100		12
01110110010		12
01101110011		12
01100100111		12
01100011111		12
01011111100		12
01011101101		12
01011011001		12
01011010110		12
01010011011		12
01010011001		12
01001111011		12
01001110000		12
01001100110		12
01001100101		12
01001011011		12
01000010100		12
00111011101		12
00111011011		12
00110000110		12
00011111111		12
00011111110		12
00011111101		12
11100001011		11
11100001000		11
11001001010		11
10111101111		11
10110111111		11
10110110011		11
10101110011		11
10100110010		11
10011111000		11
10011101011		11
10011100111		11
10011011000		11
10010111101		11
10010101111		11
10010101100		11
10001101100		11
10001011110		11
10000111110		11
10000110001		11
10000100100		11
01111100100		11
01111011011		11
01110011101		11
01110010101		11
01100111101		11
01011100100		11
01011100010		11
01011011100		11
01010111010		11
01001011101		11
01000111001		11
01000110011		11
01000110010		11
01000010101		11
00110000111		11
00010000110		11
00001011001		11
00000011001		11
11110100000		10
11101000001		10
11100001111		10
11100001010		10
11001110001		10
11001000010		10
11000100000		10
10111101101		10
10111000010		10
10110111001		10
10110101110		10
10110100111		10
10110011101		10
10110000111		10
10110000101		10
10101101110		10
10101100110		10
10100111100		10
10100111010		10
10100101111		10
10011111010		10
10011011010		10
10010011010		10
10001011011		10
10000011000		10
01111100111		10
01110111001		10
01110011011		10
01110010110		10
01100110001		10
01100011110		10
01011111011		10
01011101111		10
01011101110		10
01011101011		10
01011100110		10
01011011101		10
01010111100		10
01010110001		10
01001111111		10
01001000110		10
01000111101		10
01000111010		10
01000101110		10
00111010111		10
00111010101		10
00111000111		10
00101111100		10
00101011001		10
00100010110		10
00011011100		10
00011010111		10
00010111001		10
00010011001		10
00001111100		10
00001000110		10
11101011000		9
11100100100		9
11010101100		9
11010100001		9
11010001100		9
11000100100		9
11000001100		9
11000000100		9
10111101011		9
10111011101		9
10111001100		9
10110111010		9
10110110010		9
10110101111		9
10110001101		9
10101101111		9
10101101100		9
10100111111		9
10100110011		9
10100110001		9
10100010111		9
10011111111		9
10011110011		9
10011101111		9
10011101100		9
10010000101		9
10001111011		9
10001011100		9
10001011010		9
10001010101		9
10001010100		9
10000011011		9
10000011001		9
01111110010		9
01111110001		9
01111011110		9
01111011100		9
01110101111		9
01110101101		9
01110000111		9
01101011011		9
01101010111		9
01101010101		9
01011100101		9
01010111000		9
01010101100		9
01001110001		9
01001101111		9
01001100111		9
01001100011		9
01000111000		9
01000100101		9
01000010110		9
00111011111		9
00111011110		9
00110010111		9
00110010110		9
00101111110		9
