65328.65,62682.00,68303.16,34204.17,36014.00,62242.59,1143.59,1050.00,71377.45,22.77,44.00,33914.88,52.00
36755.50,35880.00,67135.13,9641.38,10316.00,61250.25,1538.67,1192.00,84595.88,7.92,62.00,8371.70,52.00
116523.20,91557.00,83406.66,42416.36,34465.00,80655.70,1093.61,709.00,101087.21,71.28,106.00,44069.87,52.00
86228.65,79602.00,70991.70,38409.63,38886.00,64733.16,2326.45,2278.00,66929.88,46.53,125.00,24395.12,52.40
44323.20,42630.00,68138.98,20502.51,21682.00,61970.88,1006.74,994.00,66375.97,-7.92,57.00,0.00,53.10
87392.40,81328.00,70422.83,51680.51,53172.00,63697.70,1999.20,2164.00,60545.09,16.83,68.00,16220.16,53.80
64424.25,60252.00,70074.16,24059.42,24776.00,63640.55,1363.74,1176.00,75998.37,68.31,33.00,135659.50,54.00
48282.80,46724.00,67722.41,15155.84,16064.00,61831.00,1279.25,1364.00,61464.03,61.38,111.00,36239.64,54.20
63067.65,56387.00,73300.62,27411.65,27463.00,65413.46,1695.75,1795.00,61912.36,46.53,93.00,32789.14,54.60
69164.75,62703.00,72289.70,39653.18,39243.00,66221.01,1299.48,1359.00,62665.73,26.73,75.00,23357.03,54.90
154346.50,132523.00,76328.29,75134.23,69935.00,70408.19,978.18,847.00,75685.95,37.62,109.00,22618.94,55.10
29592.50,29012.00,66847.31,12552.12,13824.00,59506.35,1658.86,1728.00,62913.81,-13.86,16.00,0.00,55.10
93060.10,86880.00,70197.83,29558.41,29588.00,65470.46,1236.41,1264.00,64105.51,7.92,46.00,11283.59,55.10
60558.70,57804.00,68659.17,21086.80,21944.00,62975.97,1856.40,2284.00,53266.66,-17.82,57.00,0.00,55.40
78357.90,69125.00,74289.53,36518.72,34993.00,68393.41,1818.32,1745.00,68289.64,12.87,49.00,17213.23,56.00
58404.10,53062.00,72133.93,31451.70,30546.00,67479.16,1212.61,982.00,80926.29,31.68,33.00,62914.56,56.10
102854.60,90157.00,74766.01,40613.51,39401.00,67552.79,2023.00,1805.00,73451.16,-0.99,40.00,0.00,56.80
77742.30,73514.00,69305.44,35815.43,36222.00,64800.40,1310.19,1310.00,65545.51,29.70,62.00,31393.86,57.00
72010.95,65914.00,71597.98,40479.04,39214.00,67650.19,2346.68,2222.00,69213.33,50.49,92.00,35966.45,57.00
82063.85,74211.00,72470.89,37563.54,38295.00,64284.23,1719.55,1223.00,92144.27,-41.58,45.00,0.00,57.00
64543.95,62429.00,67756.20,26598.88,27305.00,63841.21,1159.06,1357.00,55976.54,22.77,58.00,25728.53,57.60
86840.45,76974.00,73936.34,36134.35,34410.00,68820.14,1825.46,1614.00,74122.28,37.62,65.00,37930.22,57.60
87535.85,79127.00,72500.53,33936.42,32915.00,67569.73,2314.55,2135.00,71047.47,33.66,41.00,53803.45,57.80
68364.85,61506.00,72844.27,20708.38,21318.00,63661.91,886.55,882.00,65874.09,-27.72,47.00,0.00,58.00
56225.75,53551.00,68809.37,20512.03,21435.00,62714.09,2391.90,2479.00,63233.39,-4.95,72.00,0.00,58.10
70195.50,63899.00,71993.80,29046.71,28063.00,67833.28,1250.69,1291.00,63489.71,41.58,69.00,39492.56,58.10
47544.65,45100.00,69088.38,21209.37,21864.00,63573.79,1168.58,1048.00,73076.40,18.81,89.00,13850.92,58.30
68755.30,58065.00,77601.78,42186.69,38533.00,71750.12,948.43,897.00,69293.54,-8.91,132.00,0.00,58.40
80636.00,68540.00,77101.86,51687.65,44920.00,75409.66,1286.39,1528.00,55173.34,-8.91,17.00,0.00,58.50
19751.45,19989.00,64757.17,11651.29,12657.00,60328.59,1537.48,1637.00,61551.80,-27.72,43.00,0.00,58.70
43033.10,40868.00,69007.96,21816.27,22272.00,64195.00,1394.68,1280.00,71407.61,27.72,81.00,22427.88,59.30
57230.85,55067.00,68111.23,17337.11,17935.00,63351.27,1869.49,1723.00,71107.91,3.96,53.00,4896.65,59.30
70227.80,64572.00,71276.23,32752.37,33176.00,64699.16,905.59,940.00,63136.97,7.92,75.00,6920.60,59.60
72406.15,68404.00,69370.34,24536.61,24832.00,64756.42,2272.90,2196.00,67830.96,21.78,73.00,19553.07,60.70
63818.15,59759.00,69987.55,18384.31,18667.00,64543.54,2164.61,1947.00,72860.76,-18.81,37.00,0.00,61.10
74206.40,67107.00,72469.20,27671.07,27479.00,65994.09,1724.31,1719.00,65738.44,-33.66,17.00,0.00,61.10
79203.40,64569.00,80389.58,49087.50,39213.00,82039.09,797.30,813.00,64270.43,8.91,40.00,14598.14,61.20
33705.05,33625.00,65692.02,16817.08,18109.00,60860.58,1522.01,1533.00,65066.18,34.65,56.00,40550.41,61.20
93176.95,86966.00,70216.45,35501.27,36562.00,63634.69,1185.24,998.00,77831.56,25.74,57.00,29594.68,61.40
52733.55,50540.00,68380.41,18153.45,18888.00,62987.32,1611.26,1500.00,70397.03,0.00,56.00,0.00,61.90
90317.45,84157.00,70333.36,35907.06,36105.00,65176.71,1832.60,1725.00,69623.94,48.51,49.00,64880.64,61.90
99105.90,86483.00,75101.52,50444.10,48263.00,68497.70,1641.01,1543.00,69698.80,15.84,56.00,18537.33,62.20
35712.40,34832.00,67192.47,15498.56,15988.00,63529.75,856.80,740.00,75880.07,-45.54,0.00,262143.00,62.30
54500.55,51564.00,69268.26,21774.62,22536.00,63321.86,2316.93,2124.00,71488.87,-23.76,34.00,0.00,62.90
71263.30,67173.00,69526.62,29302.56,29489.00,65121.66,1295.91,1345.00,63144.06,-2.97,28.00,0.00,63.60
81542.30,69296.00,77117.81,40690.86,39284.00,67883.02,1774.29,1584.00,73409.01,36.63,38.00,63173.26,63.90
70930.80,65427.00,71048.97,32056.22,32487.00,64666.99,1764.77,1843.00,62754.20,43.56,45.00,63438.85,64.10
38074.10,36789.00,67825.27,15265.32,16449.00,60819.99,2413.32,2629.00,60159.51,7.92,43.00,12070.82,64.30
54878.65,53180.00,67629.32,21478.31,22600.00,62283.30,1725.50,1420.00,79635.48,3.96,51.00,5088.68,64.60
106687.85,94352.00,74104.37,66833.98,62724.00,69830.23,991.27,784.00,82862.09,18.81,60.00,20545.54,64.60
106762.90,97269.00,71932.62,44408.42,44065.00,66046.76,1726.69,1621.00,69808.98,7.92,57.00,9106.05,64.70
64088.90,58412.00,71905.26,39842.39,38456.00,67898.66,1667.19,1512.00,72262.55,52.47,71.00,48432.03,64.80
59470.95,55882.00,69744.96,25189.92,26334.00,62688.79,2345.49,2362.00,65077.92,38.61,76.00,33294.02,65.30
67415.80,61680.00,71630.38,35021.70,34980.00,65614.13,1510.11,1760.00,56231.01,-5.94,60.00,0.00,65.40
99092.60,76656.00,84717.88,34903.89,24740.00,92460.05,2285.99,2272.00,65939.55,-41.58,60.00,0.00,65.70
62637.30,56176.00,73073.89,39782.89,39204.00,66503.71,902.02,996.00,59352.20,23.76,66.00,23592.96,65.90
89298.10,80373.00,72813.52,36665.09,35281.00,68107.01,1683.85,1445.00,76368.73,1.98,68.00,1908.25,66.10
109649.00,90789.00,79150.09,89132.20,83793.00,69711.89,825.86,741.00,73041.25,20.79,52.00,26201.80,66.40
77251.15,72320.00,70004.58,28148.26,28180.00,65462.19,2270.52,2320.00,64138.28,1.98,85.00,1526.60,67.00
55922.70,53969.00,67908.44,25719.47,27045.00,62323.95,2239.58,2145.00,68425.70,-28.71,29.00,0.00,67.10
39591.25,38396.00,67576.10,19178.04,20120.00,62467.80,1398.25,1480.00,61916.03,5.94,62.00,6278.77,67.30
83811.85,75249.00,72993.57,36848.35,36085.00,66922.38,1021.02,1013.00,66054.85,34.65,80.00,28385.28,67.60
92290.60,84368.00,71690.18,47815.39,47092.00,66542.71,1023.40,992.00,67610.42,10.89,44.00,16220.16,67.60
62034.05,58438.00,69568.84,29754.76,30194.00,64582.64,1209.04,1110.00,71383.47,33.66,65.00,33937.57,67.80
84929.05,71016.00,78375.45,51285.43,46636.00,72069.69,1666.00,1736.00,62893.42,23.76,63.00,24716.44,68.00
95900.60,88045.00,71383.28,60297.30,59913.00,65956.38,2067.03,1721.00,78712.88,48.51,116.00,27406.48,68.00
83764.35,75170.00,73028.88,23577.47,20678.00,74725.47,2297.89,2102.00,71643.45,-16.83,40.00,0.00,68.20
148730.09,113464.00,85905.45,92104.81,76540.00,78863.09,847.28,684.00,81180.33,21.78,48.00,29736.96,68.90
72530.60,66384.00,71604.09,35828.52,36228.00,64813.36,2353.82,2272.00,67896.10,-27.72,37.00,0.00,68.90
90860.85,80404.00,74059.22,41601.21,40768.00,66875.41,2184.84,1840.00,77818.30,7.92,77.00,6740.85,68.90
75138.35,70905.00,69448.80,31043.53,31917.00,63742.48,1940.89,1721.00,73909.46,0.99,65.00,998.16,69.10
106586.20,84007.00,83150.59,55432.58,44243.00,82110.84,950.81,659.00,94555.83,-14.85,37.00,0.00,69.10
54668.70,51892.00,69042.77,26027.68,26864.00,63495.76,1758.82,1604.00,71861.62,-9.90,49.00,0.00,69.50
103094.95,91344.00,73966.88,54200.93,53348.00,66583.80,1272.11,1108.00,75242.79,121.77,176.00,45342.72,69.80
44833.35,43621.00,67357.44,14431.13,14833.00,63760.44,2215.78,2273.00,63886.21,14.85,44.00,22118.40,70.00
72535.35,66723.00,71244.95,18686.57,18951.00,64621.55,1608.88,1587.00,66439.55,-17.82,16.00,0.00,70.20
68460.80,62156.00,72183.65,24619.91,24648.00,65461.32,1408.96,1420.00,65026.48,51.48,84.00,40164.21,71.00
90419.10,83021.00,71375.99,42029.61,41769.00,65944.91,1211.42,1261.00,62959.26,17.82,39.00,29944.91,71.10
88656.85,75935.00,76515.64,27193.88,21979.00,81085.49,1248.31,1147.00,71324.54,26.73,61.00,28717.66,71.30
38991.80,37301.00,68506.65,15760.36,16001.00,64550.40,2237.20,2261.00,64846.15,11.88,28.00,27805.99,71.50
37778.65,37253.00,66460.73,15121.33,15537.00,63782.68,2222.92,1873.00,77779.66,-3.96,44.00,0.00,71.90
49021.90,46413.00,69219.82,28774.20,30681.00,61462.99,1930.18,1869.00,67681.27,16.83,45.00,24510.46,72.00
