-88.5511,2.135518263038734,3.5216508105947093,4.16339702905633,4.520726149275573
-95.5267,2.1481451681148336,3.5134973254728257,4.147003815938946,4.502589586640006
-98.1877,2.1576023114907263,3.4474615528468004,4.125743572356012,4.50013833939967
-113.658,2.1792998259037084,3.418442573736582,4.104398295836501,4.482587747954623
-120.434,2.1959779624490596,3.364432234477541,4.0578997138735335,4.448993072614464
-119.063,2.1926062865298026,3.2583081240508496,3.8723850244060753,4.271984654562213
-102.737,2.1205114236672062,3.0564665717324666,3.527989932443026,3.8786039069053513
-133.094,2.2235519771881394,2.878178627993496,3.2155793513000135,3.5489303118435727
-141.251,2.2835613054891186,2.713206852983675,2.884160276555156,3.1295554762068285
-106.601,2.2173734096778084,2.6099320384001463,2.67748422364461,2.8358033339144386
-109.148,2.1453389723701366,2.6113400186625757,2.68475490860395,3.1875755825138494
-111.501,2.057612587267042,2.6252439386086435,2.727409978612543,3.2871479452469115
