_6_,2.221243991719248,2.7739926772159595,3.339959443669544,4.040320054303847,0.14862394357083467,0.11946952106422548,0.19223453742256055,0.25346935769399415
_65_,2.19941370632501,2.775511095263358,3.292643481913344,3.941311002027129,0.15249137038429564,0.11997382420275574,0.1553223312992263,0.24908861020108708
_7_,2.1927819206777572,2.749392825989663,3.2138321169949347,3.9040187451718737,0.15333022361302917,0.09144327566539874,0.16804928723473225,0.27075844367332713
_75_,2.1846016290054195,2.7410513901932805,3.1113880627367285,3.7354852739428006,0.15026045884912476,0.08301222727286553,0.13255057407653156,0.30163889443697445
_8_,2.1726205320003382,2.695219488286514,2.9549275914449775,3.5793003548492823,0.16350303560855955,0.057739971575331256,0.09874961636403477,0.32197562007700437
_85_,2.170771681704652,2.700974858169729,2.9706777424075437,3.615573843042567,0.14730004316129114,0.05762773406760904,0.1023657290012943,0.3907635300255673
_9_,2.1335707900593,2.6797438781950693,2.9256626819134564,3.6125937560526737,0.1536756316007518,0.047978106502435204,0.10144867666481569,0.4088246256048816
_95_,2.133662518590953,2.659048089513041,2.82194320527516,3.287875408691832,0.14060642357108327,0.033500519126932186,0.06700472103007898,0.32769402032538814
_10_,2.12344289637986,2.6443599962418824,2.805515396671684,3.227230294622225,0.1351211460916113,0.023872890039225502,0.08060303421188605,0.40172964858492266
_105_,2.121079343994921,2.654132333658495,2.8135566022275222,3.194267267494371,0.13521405614973214,0.03134711776879137,0.06779363588651113,0.22412005378908476
_11_,2.1208359345920935,2.6236904632494515,2.7370781868042227,3.571893011191175,0.1324958074841149,0.016046052990924767,0.0704572238362605,0.6520171366000682
_0_,2.1218875689357675,2.632882797361077,2.6760664729353865,2.813483518538672,0.14883911175796707,0.017805834271588564,0.01408308830770324,0.1898796321001652
