01011110011		1000
01010111111		895
01010100011		885
10010111111		831
01010101101		755
01011111101		753
01010110011		748
11010111111		739
01010011101		732
01111111100		731
01011111100		727
01100111111		725
01001100011		705
01000001011		698
10000111100		691
01010111101		689
01010100111		689
01011010111		688
01010111100		678
01011111111		677
01000111100		676
01001111110		673
01010011111		672
11001110011		671
01010101100		665
11110111111		659
01011110010		657
01011111011		656
01001111111		655
01001100010		655
01111101111		649
10111111000		648
01010010111		646
10011111100		645
00011011101		644
11000111101		643
01010111011		636
00110111100		636
00010111110		634
11011011111		632
01000011111		631
10011110010		630
00010111010		628
01010100110		625
01001111011		625
00000111011		623
01111111101		618
00010100100		618
10101110010		615
10000111111		613
01011100011		613
11010111100		611
10010111100		611
01111110000		607
10000111110		605
01010111000		604
11111111111		602
01111111111		600
01110100100		600
01010100101		599
01000111001		597
01001110011		596
01011011101		593
01010111110		593
00111110000		593
01110111101		592
11001011101		591
01000111011		591
01001111101		589
01000110001		589
01110100101		587
01000111101		587
01110111110		586
01000111111		585
00110111111		583
01001110010		579
01110101101		578
10010100111		576
01010110010		576
01111110010		575
01000001111		574
10110111011		571
01101111111		570
01011000000		570
11000010101		568
10011110011		568
00100111111		568
10001111111		566
11000011011		565
00011111101		565
01011001100		564
01101110011		563
01011011111		562
01100010111		560
00100111011		557
00111111100		556
10010111011		555
01100111011		555
01011100010		554
01010100001		554
00111111111		554
11011011011		553
10001011000		553
01011001111		553
11110011101		552
01110111111		552
00010100011		552
11010100011		551
01000001101		551
10000011111		550
11010011111		549
01011011110		549
01000100110		549
01000011110		549
00000111110		549
11001111111		548
01111110011		547
01011111010		545
11000111000		542
10001011011		541
01010001111		541
00011110011		541
00000111100		541
00000011101		541
01010011100		540
11001111100		538
11110111011		537
00010111111		537
10010011101		536
01000000111		535
00010011101		533
01111011001		532
01000111000		531
10010110010		529
11010111110		528
11000100110		528
10111111100		526
01100111100		526
11000100100		525
01010111010		525
01010010100		525
10011011101		523
11010001011		521
01011011011		520
01000100001		519
00110101101		519
01001011010		518
01001011111		517
11100111111		516
11100011111		516
11000111111		516
01000101101		516
00110111101		516
00000001101		516
11010111011		515
01011001101		515
01001011101		515
10010011100		514
10000110011		514
01111011011		513
11000111100		512
10010111110		512
01010010101		512
11111111100		511
10100111111		511
10001111100		511
00000111111		511
10101111100		510
01110111100		510
01010001010		510
11000011110		509
10101110011		508
10100111100		508
01100111101		507
01000011100		507
10100111011		506
10001011001		506
10101110000		505
11011111101		504
01010100100		504
01001011110		504
00011110000		504
11100100100		503
11000111001		503
10011011011		503
01011110001		503
00100011100		503
11010111101		502
10111111101		502
01110011100		502
11111111101		501
00101110011		501
11000011111		500
10000001101		500
01011011100		500
11000101011		499
01111011101		499
00001100011		499
10110111000		498
10100100111		497
11010010111		496
10110111111		496
10000100100		495
11001011011		493
10000111000		491
01000100101		491
11101111101		489
01111010110		489
01100100111		489
00100111101		489
01011001011		488
00011001100		488
01011110000		487
01010010110		487
01001011011		487
01001011000		487
00011011100		486
00010001101		486
11000110011		485
00100111110		485
11110011110		484
11011110011		484
01001111100		484
01001001100		484
11010100100		483
00101110010		483
00100011110		483
10001110001		482
11001110001		481
01110010111		481
10100111101		480
01010101110		480
01001100000		480
00111110011		480
00011111011		480
01010011110		479
01010000111		479
01101110000		478
01010001101		478
00111111110		478
00001011100		478
11110010111		477
10011111101		477
10010111010		477
10001011101		477
01000001110		477
00010011110		477
10000111101		476
11001111101		475
11000111110		475
01001011100		475
11001111110		474
01100111110		474
01000011101		474
00000101001		474
01100010110		473
00010011111		473
01111100111		472
01011010100		472
01110001100		471
11111011110		470
10000011100		470
01111011100		470
10011110000		469
10001111011		469
01110011110		469
01010111001		469
10111011101		468
10110011111		468
10110011101		468
10001100011		468
01110110010		468
01101111101		468
00000101101		468
01011100000		467
01000111110		467
00010111100		467
00010110000		467
01100001110		466
00001001100		466
11110001100		465
10010111101		465
10010110011		465
01010100010		465
01000100010		464
11000001111		463
10011101001		462
10010001101		462
10001011111		462
10000110000		462
01111110001		461
01110011111		461
01010001000		461
11111011011		460
11101001010		460
10111110010		460
01001011001		460
00110011100		460
00010010101		460
00001111110		460
10100100100		459
10001111101		459
01001000001		459
10001011100		458
01010001100		458
00010101100		458
11101110001		456
11100111110		456
11100111000		456
10010100101		456
01101111010		456
11100111100		455
11100111011		455
10110011100		455
10001101101		455
01001000010		455
00101100011		455
11010100001		454
11000011101		454
11000011100		454
10001110011		454
01110100011		454
00010111101		454
10110111110		453
01011000101		452
10000010111		451
01100100100		451
10001110010		450
11101110010		449
10100001100		449
10011111111		449
01110101111		449
11110111101		448
11101110011		447
10111111010		447
10101111111		447
01110100111		447
01000100100		447
11110100111		446
11110100100		446
10110110011		446
00111111101		446
00010110010		446
00001011011		446
11111111010		445
10111011010		445
01011000111		445
10000011011		444
01011101100		444
01010011011		444
10110111101		443
10110111010		443
10110001100		443
10010001011		443
00011111010		443
11010100101		442
01000001100		442
01000101100		441
10101011111		440
00100111000		440
01111011010		439
00011011001		439
11000100111		438
10101011100		438
11010011101		437
01111010111		436
11110100110		435
11000001011		435
10001001100		435
10000001110		435
00001011000		435
11111011101		434
10010011111		433
01110000100		433
01011111110		433
10111111110		432
10010100001		432
01000100111		432
00111011000		432
10010100100		431
10000100110		431
01111001111		431
01011001110		431
00110111000		431
01001001111		430
00100101100		430
11111110001		429
11100001011		429
10011011001		429
10000111011		429
01111101011		429
01110011101		429
01011101011		429
01010101011		429
00111011100		429
00001111111		429
00010111011		428
00000011010		428
11101111111		427
01101100000		427
01100001111		427
10010101101		426
01101110010		426
10100011110		425
10011101011		425
01111111110		425
00101111101		425
00100111100		425
00011111110		425
11110110001		424
10110101100		424
10001001101		424
01101111110		424
00000011100		424
10011111110		423
10011011000		423
01100100001		423
00011110010		423
11001011111		422
01011011000		422
00011011011		422
00000111010		422
11100110000		421
11010101101		421
10110111100		421
00111110001		421
00101011101		421
01111001101		420
01111000010		420
01001101000		420
01000110000		420
11001100010		419
10001101001		419
10000011101		419
01011111001		419
00110011111		419
00110011101		419
11000100101		418
10001101011		418
01110101110		418
01001110000		418
11001100011		416
01110111010		416
01100111001		416
10001001110		415
01000001010		415
00010100101		415
00001100001		415
10000111010		414
01000010111		414
00101111111		414
10010011011		413
01000110010		413
10101111101		412
10011011110		412
01001101010		412
11110011100		411
11110001111		411
11101101101		411
11011111010		411
10001000011		411
01110010110		411
01101011001		411
00011000000		410
10100101101		409
01100000111		409
01011100111		409
01011010110		409
01001010110		409
00011111111		409
11111110011		408
11110000110		408
10001011010		408
01101000010		408
01010110000		408
01000100011		408
00111011011		408
00110011011		408
00101100001		408
00000001001		408
11011111111		407
00001001101		407
11100010101		406
11010100111		406
10111111111		406
10101110001		406
10101011011		406
01110001110		406
01110000111		406
01011011010		406
00100101111		405
00010110011		405
11001000011		404
11000110010		404
10001001010		404
01111100011		404
11110111010		403
10010010101		403
00000011111		403
11101011111		402
11011011101		402
11001100001		402
01110001010		402
00011111100		402
01100010101		401
01001101101		401
00100111001		401
10100111110		400
01101111100		400
00111010111		400
00110001111		400
00000011001		400
10100100011		399
01111101001		399
00111011010		399
00011111000		399
10100111010		398
01111011000		398
01100100000		398
01001010111		398
11001010110		397
00010100000		397
11110100101		396
01101100010		396
01001001101		396
00001011001		396
11000010111		395
10100110000		395
10100010101		395
10111011011		394
10001100010		394
10000111001		394
01011101000		394
01001100100		394
00101111100		394
00100100100		394
11000111011		393
10011101101		393
11100011100		392
10000100010		392
01001000011		392
00000000111		392
11011001011		391
10101100100		391
00010110001		391
11110111001		390
11110010110		390
01111111010		390
01101001100		390
01000000110		390
00001111000		390
00000110001		390
10000010110		389
11111011010		388
10100111000		388
10001110000		388
01001110001		388
00111101011		388
00101111000		388
00001110010		388
11111101010		387
11000001101		387
10110110000		387
10110100000		387
10001010111		387
01111001110		387
01101010110		387
01011100001		387
00011011010		387
00001001010		387
11001110010		386
10110100011		386
10010001100		386
00000111101		386
11000010110		385
10000101001		385
01101100111		385
10111110001		384
10111000111		384
01111100000		384
01000110011		384
00111001101		384
11111011000		383
11011111110		383
01001001001		383
00011100011		383
11101010111		382
01011100101		382
11111111011		381
11111100011		381
01101001000		381
01011101001		381
01000010100		381
11010100000		380
10011001000		380
01011000001		380
01001001000		380
00000110011		380
11110101101		379
10011001010		379
01110111001		379
01101011101		379
01010110001		379
01010101111		379
11101010100		378
10110111001		378
10110100111		378
10000100101		378
01011111000		378
01010000101		378
01000001001		378
11110001110		377
11010101111		377
10100011111		377
01110001101		377
01011001010		377
01011000011		377
00111001100		377
10111100000		376
10010101110		376
10000001111		376
01100110011		376
01100101101		376
01100001011		376
01011011001		376
11010101110		375
11010011100		375
01110110011		375
10111010111		374
10110001101		374
10101111011		374
01100100101		374
00100001110		374
10001001111		373
10000011110		373
01111011111		373
01100101111		373
00010011100		373
11100011110		372
10011011111		372
01000100000		372
01000001000		372
00100001101		372
00011001011		372
10010011110		371
10000010101		371
10000000111		371
00111100111		371
11101011011		370
10001111110		370
01110001111		370
11101111110		369
11001011110		369
10011011100		369
10000001100		369
01101000100		369
11111001101		368
11100001111		368
11010010100		368
11000100000		368
10110001111		368
00100100110		368
11100000111		367
10011001111		367
10011001011		367
10000001011		367
01110101011		367
01001101111		367
00110100111		367
00010101010		367
11000000111		366
01101011100		366
01101000011		366
00101100110		366
11111011001		365
11100111101		365
11100010110		365
11000110001		365
11000100001		365
10101100011		365
01010101010		365
01010001011		365
11110111000		364
10101111110		364
10010010110		364
00001110000		364
10111100001		363
10111011111		363
10111001100		363
01000111010		363
11100001110		362
11010011110		362
01100110010		362
01001100111		362
00110101100		362
00010101011		362
10110100100		361
10100001111		361
10011111010		361
01110001011		361
01010011001		361
00001011101		361
00001010101		361
01100100011		360
01001001010		360
00111001111		360
00000011000		360
11011110010		359
11000000110		359
10001011110		359
11111110010		358
11001001100		358
10111100011		358
00101111010		358
00001111010		358
11011101000		357
11001010111		357
10111101101		357
10010001111		357
10000011001		357
01100010100		357
00010001010		357
11101000001		356
11100101110		356
10001111010		356
10000100111		356
01101000001		356
01100100110		356
11011011110		355
11010001000		355
11001110000		355
11001100111		355
10111110011		355
10110000100		355
10100111001		355
10001001011		355
01110110000		355
00101011100		355
00000101011		355
10111100111		354
10101100000		354
10001100111		354
01111111011		354
01111100110		354
01001010100		354
00101110000		354
00101100010		354
00100110001		354
11101000000		353
11100101101		353
11000001110		353
10110010111		353
10101101000		353
10000110010		353
01101011111		353
01101011110		353
01100011100		353
00111110010		353
11110001010		352
10101011110		352
01111100100		352
01111010101		352
00000001011		352
10011010100		351
01111000101		351
00100001010		351
11010110010		350
10011100011		350
10010011001		350
10000101101		350
01100111010		350
01010000110		350
00111100011		350
00100000111		350
00011011000		350
11010011010		349
10111110000		349
01011000010		349
11100001100		348
01101101001		348
01100101100		348
01010101000		348
00010111001		348
00010001011		348
10111101000		347
10111000001		347
10100011011		347
10011100010		347
10011001100		347
10001001001		347
00111100100		347
00110111010		347
00011100000		347
00010100001		347
11010110001		346
11001011100		346
11000001000		346
10101011101		346
01011100110		346
00100100001		346
00011100001		346
00001111101		346
00000010101		346
11101110000		345
11101100101		345
10111011100		345
10100100101		345
01101001011		345
01100101110		345
01011000110		345
00101111011		345
00001111100		345
00000011110		345
10010000111		344
00100010110		344
00100001000		344
11100101000		343
11010001001		343
11001001101		343
11001001000		343
10010101100		343
10111101100		342
10011001101		342
01101000000		342
00100100111		342
00001001001		342
11110110010		341
10100100110		341
10100010110		341
10011010111		341
10010010111		341
00100010100		341
00011001101		341
00000100001		341
11101111010		340
10111011110		340
10011101100		340
01011001000		340
00110010110		340
00011010111		340
11111100000		339
11100110011		339
10101001100		339
10100011100		339
10011111011		339
01111101110		339
01100011111		339
01011101101		339
00101011011		339
00001110011		339
00000001110		339
10111111011		338
10101011001		338
10010000100		338
01001101100		338
01001100001		338
00111011111		338
00101100100		338
00100111010		338
00011101000		338
00000011011		338
11011111100		337
00010011000		337
00000010100		337
10110110001		336
10110010110		336
01000000100		336
00110001110		336
00010010111		336
00010000111		336
11110111100		335
11110101111		335
10111011001		335
10000010100		335
11010011011		334
11010001100		334
10010100011		334
01101101100		334
00101101101		334
11001101011		333
11000101001		333
10000100000		333
10000001001		333
01100000110		333
00111111000		333
00100110000		333
10101100101		332
10100001110		332
01111001100		332
01101001001		332
00100011111		332
00100010111		332
00010100111		332
00000010111		332
11110111110		331
11100100011		331
11011011100		331
11010000100		331
11001111010		331
10100001010		331
01110100110		331
01000010110		331
00110011000		331
00101010111		331
00010001110		331
00001001011		331
00100010101		330
00011111001		330
11010001111		329
10011011010		329
01111001010		329
01011001001		329
01010000100		329
01000010101		329
00101001001		329
11010100110		328
00111011101		328
00011011111		328
11101011000		327
11100110001		327
11000001010		327
10110011000		327
10101001101		327
10100001101		327
01110010100		327
01110000001		327
01100110001		327
00100011011		327
11011100100		326
10110110010		326
10101011000		326
10001001000		326
01111100001		326
01011101010		326
01010011010		326
00100101000		326
00010111000		326
11110101011		325
11001001111		325
11000100011		325
10101100001		325
01000101001		325
11011100101		324
11000001001		324
10100101111		324
10010110000		324
01101010111		324
01001001011		324
11011100110		323
11011000101		323
11000111010		323
00111001001		323
00001001000		323
00000101010		323
00000100100		323
11101100000		322
01000011011		322
00101100000		322
11101100110		321
11100111010		321
11001101010		321
10010011010		321
10001010101		321
01101100011		321
00101101011		321
00101001111		321
11111111110		320
11110011010		320
11010000111		320
11001000000		320
10111001101		320
10011010110		320
10000101100		320
10000001010		320
01111000100		320
01110111011		320
01010001110		320
10110011110		319
10101011010		319
11110100001		318
11000101111		318
10100000111		318
10001111000		318
10001000000		318
10000000000		318
01110010101		318
01100011110		318
01100011101		318
01100001001		318
00010001000		318
11111111000		317
11011101100		317
11011000111		317
11001111001		317
11001101000		317
11000010100		317
10000100001		317
01011100100		317
01001100101		317
00111000010		317
00010101110		317
11011101011		316
11001101100		316
11001000010		316
10101101001		316
00110100110		316
11111101011		315
11111010100		315
11110101100		315
11100001001		315
10001000001		315
00100011010		315
00100001111		315
00010011010		315
11101001011		314
11100011101		314
11011001100		314
10111000000		314
10001100001		314
01101111000		314
01101010101		314
01011101111		314
00110010111		314
00101011001		314
11111000011		313
11110010101		313
11100001101		313
11010111000		313
11010110011		313
11010010101		313
10110101101		313
10000001000		313
01000101111		313
00101001101		313
00001000011		313
11011001111		312
11001101001		312
10100110010		312
10100101100		312
10100100001		312
01101100100		312
00011100010		312
00010000101		312
11111010111		311
11110000111		311
11010100010		311
10110000010		311
01010100000		311
01000101000		311
00000101000		311
11110011011		310
11101111100		310
11001010101		310
11000101101		310
10111000010		310
10100100000		310
10000000100		310
01100011000		310
01001000101		310
00110110011		310
11011110000		309
11000001100		309
10111010100		309
00001111011		309
11101101111		308
00100101110		308
11011100000		307
11011000000		307
11001000001		307
10110001000		307
00111100110		307
11101100111		306
11001000101		306
01110110001		306
01011000100		306
00000000010		306
11111100100		305
11100111001		305
11100100000		305
11010101100		305
10011000111		305
10010001110		305
10010000110		305
01000000000		305
00110111110		305
00011100110		305
00011010101		305
00000111001		305
11111000001		304
11110000101		304
10001000101		304
10001000010		304
01101011011		304
00010001100		304
00001010111		304
11001000100		303
10101111010		303
10101100111		303
10010011000		303
01111100101		303
01101001111		303
01000011000		303
11011010100		302
11000110000		302
10111010101		302
10101100010		302
10001101110		302
01111011110		302
00111111010		302
00110000100		302
00101110001		302
00010010100		302
00010001001		302
11101001110		301
11011010111		301
11010111010		301
11000101110		301
01101110001		301
00110001001		301
00000100110		301
11111100111		300
11001001110		300
10011010101		300
01001010101		300
01000011001		300
00101001010		300
00011000111		300
00010101101		300
00000101110		300
11001111011		299
10010100010		299
01111000111		299
01000101110		299
01000000101		299
00000010110		299
00000001111		299
11111110000		298
11111100101		298
10100100010		298
01110101000		298
00110110001		298
00100001100		298
00001101011		298
00001100111		298
11001011001		297
10100010111		297
01001000100		297
00111011001		297
00110101111		297
00110100011		297
00000110010		297
11010001101		296
10100110011		296
01000011010		296
00110110000		296
00001011110		296
01111111000		295
00111000000		295
00011101011		295
11101010101		294
11000011000		294
10110010101		294
10010110001		294
10001010100		294
01111111001		294
01100000100		294
00101010101		294
00000101100		294
11110011111		293
10110100010		293
01110100001		293
01010000011		293
00100011000		293
11101001111		292
11101001000		292
11100100010		292
11010000101		292
11001000110		292
10110011011		292
10101101101		292
01111010100		292
01101101111		292
00101001100		292
00010000000		292
11111101111		291
11101001100		291
11101000101		291
11001111000		291
10101010101		291
10000101110		291
10000101000		291
00111111011		291
11111000000		290
11100011010		290
10111000101		290
10110100001		290
