_6_,2.2511619785030677,2.6563343760182394,2.8315818726750943,3.4863534204934448,0.15287644473431597,0.030920976421727916,0.08010655167378418,0.4552876453585341
_65_,2.2765336887497623,2.650074154848601,2.782793638190773,3.310902391320501,0.14786532161910323,0.02560951381013656,0.05689487389611241,0.4030836585305282
_7_,2.2219406009135456,2.6633329589939096,2.8295122447476224,3.4044807861529063,0.14675307704384344,0.03229784659695488,0.07070869587937342,0.4213591532785147
_75_,2.2160245981287225,2.6685231205117725,2.8610705774237988,3.6088806651898624,0.14612819078075898,0.03760567877220621,0.0818215318330314,0.5589526480114089
_8_,2.217634424774874,2.6628034855944036,2.8225954007091643,3.3026052142678894,0.1387994556447597,0.03068794517002943,0.06729120864433741,0.32197167969623425
_85_,2.212319235445795,2.6687320585430125,2.8319201275437145,3.3074061066305522,0.1367473017436063,0.03424122030371755,0.0632901557053394,0.3555290715191679
_9_,2.1776308330632546,2.679201269320938,2.9022990497557686,3.712027498447924,0.14288536317887415,0.04165454081883812,0.09688660631749671,0.5185993402431744
_95_,2.186884200552928,2.6493537840446635,2.77125610742843,3.1716048931728293,0.12541716392236227,0.021558457901822627,0.0536696338407358,0.3752767507963995
_10_,2.173173140620212,2.6584769637685084,2.824037570489649,3.3409585734520357,0.11934477403400531,0.03203837120456495,0.06497968812563383,0.40231385877793696
_105_,2.1695445950329573,2.639044453559877,2.8234075719726843,3.782435497659267,0.1250677943979271,0.015493900285982284,0.1250222584335688,0.687313493910866
_11_,2.1665198614165497,2.6370161776127232,2.7306519106032257,3.487291135334492,0.12123023697842417,0.015246030754167984,0.04889951545216474,0.7078943086028914
_0_,2.1671947055759615,2.636176335923303,2.771302441631477,3.3830744171916236,0.11732653488073765,0.01474559084704148,0.07973071693160606,0.44637295497129087
