97506.10,75193.00,84983.45,55789.58,42125.00,86794.68,15560.44,14365.00,70989.84,574.00,506.00,74343.21,74.30
82939.75,76406.00,71140.23,29842.82,28130.00,69526.45,5698.91,5010.00,74547.66,670.00,542.00,81013.13,81.50
102416.65,81445.00,82411.17,39905.46,32689.00,80003.80,10269.70,6305.00,106746.24,663.00,586.00,74147.38,82.40
97192.60,85292.00,74680.09,58736.02,55848.00,68925.02,23503.69,20476.00,75226.51,786.00,583.00,88355.57,83.70
119644.90,87656.00,89452.50,37132.76,23196.00,104911.74,19764.71,13592.00,95298.72,533.00,435.00,80300.44,90.50
60806.65,56735.00,70239.27,24954.30,25499.00,64136.05,9311.75,8255.00,73925.48,489.00,347.00,92354.77,100.80
95846.45,83032.00,75650.27,51685.27,49564.00,68340.85,10287.55,7512.00,89750.39,564.00,631.00,58577.34,102.90
78201.15,71578.00,71600.08,16654.05,16638.00,65599.23,13562.43,12970.00,68529.49,762.00,540.00,92478.58,107.50
68894.95,63309.00,71318.45,26429.90,26569.00,65192.89,12596.15,10953.00,75367.60,525.00,508.00,67729.13,109.60
146474.80,99916.00,96074.42,63838.74,37848.00,110540.47,32995.13,19176.00,112764.34,844.00,406.00,136237.41,114.70
116899.40,92281.00,83019.47,55703.90,48189.00,75756.11,15832.95,10697.00,97001.80,599.00,378.00,103852.02,116.00
110255.10,100068.00,72207.69,61221.93,58544.00,68533.77,25778.97,20276.00,83322.68,763.00,678.00,73752.16,116.80
62388.40,53416.00,76544.23,33530.63,26188.00,83911.09,21567.56,19964.00,70800.03,1043.00,971.00,70395.52,117.50
96741.35,88953.00,71274.07,21290.29,20685.00,67453.73,11452.56,9885.00,75928.69,502.00,523.00,62904.54,117.60
144767.64,93356.00,101627.03,64896.65,37864.00,112324.84,13161.40,9160.00,94164.37,515.00,375.00,90002.78,123.10
71878.90,67064.00,70241.19,17732.19,18044.00,64403.51,13852.79,12860.00,70595.38,476.00,486.00,64187.52,134.40
90042.90,73484.00,80303.90,35907.06,32456.00,72504.48,14754.81,9900.00,97673.86,601.00,459.00,85810.75,144.40
72431.80,65792.00,72149.96,31686.13,31396.00,66141.62,12220.11,9664.00,82870.16,569.00,526.00,70893.51,152.60
122873.95,98099.00,82087.15,67282.60,59303.00,74354.30,13449.38,10595.00,83191.95,656.00,459.00,93663.66,161.70
48237.20,40413.00,78224.16,38645.25,20953.00,120873.15,8953.56,8509.00,68959.99,542.00,687.00,51703.80,172.40
154548.84,114612.00,88372.20,50761.83,35472.00,93784.60,13098.33,8676.00,98941.02,957.00,807.00,77717.41,179.00
94363.50,83344.00,74200.98,35615.51,33556.00,69558.30,16608.83,15044.00,72352.86,481.00,454.00,69433.52,181.50
135916.50,98850.00,90110.51,59377.43,41942.00,92779.54,9785.37,6946.00,92325.66,566.00,462.00,80288.69,182.00
62453.00,56382.00,72592.67,28905.10,28874.00,65606.59,1211.42,1262.00,62909.37,675.00,346.00,127852.03,187.60
90401.05,76945.00,76996.86,105998.06,87237.00,79630.08,2884.56,2165.00,87317.57,551.00,451.00,80067.27,188.20
89201.20,77169.00,75754.38,29945.16,27253.00,72009.91,13394.64,10117.00,86767.93,622.00,587.00,69443.60,203.60
69141.95,64190.00,70591.79,22762.32,22730.00,65629.19,13765.92,11866.00,76029.28,545.00,450.00,79371.38,217.90
144452.25,106977.00,88494.02,50178.73,39093.00,84120.26,28235.13,21393.00,86496.40,526.00,380.00,90715.62,226.40
79831.35,70674.00,74027.62,27807.92,26758.00,68107.49,11660.81,9938.00,76897.05,570.00,546.00,68416.71,240.10
159594.30,100398.00,104177.10,82234.95,57674.00,93445.05,18452.14,10318.00,117200.95,528.00,373.00,92769.46,240.40
103751.40,77920.00,87261.95,84419.80,51300.00,107846.70,9773.47,7552.00,84813.85,529.00,202.00,171626.45,252.80
74822.95,68205.00,71894.97,30940.00,31241.00,64904.58,9980.53,8969.00,72927.20,2058.00,1737.00,77647.14,255.50
165217.34,113922.00,95044.72,104198.78,81542.00,83745.45,26394.20,14310.00,120878.43,725.00,614.00,77383.72,258.50
48498.45,44661.00,71167.11,47984.37,40305.00,78022.67,2928.59,2593.00,74017.77,2231.00,2563.00,57046.75,259.70
108689.50,84428.00,84368.63,56414.33,47928.00,77140.08,8202.67,5464.00,98384.00,472.00,452.00,68435.82,268.40
131245.34,94834.00,90698.43,93964.78,60646.00,101541.34,22758.75,16562.00,90056.62,659.00,462.00,93481.00,273.50
99277.85,86208.00,75471.80,49575.40,46660.00,69630.81,11228.84,9504.00,77429.85,522.00,431.00,79373.06,279.90
131668.09,106007.00,81400.29,47878.46,37987.00,82600.96,17160.99,13399.00,83936.32,578.00,439.00,86286.58,281.60
100443.50,65574.00,100385.30,103199.19,54450.00,124210.52,8595.37,4498.00,125234.82,520.00,615.00,55412.56,281.90
102442.30,66925.00,100316.15,94369.38,37865.00,163332.67,1925.42,1037.00,121682.09,592.00,375.00,103459.50,287.20
72637.00,52457.00,90747.45,93019.92,73229.00,83247.81,17996.37,16777.00,70299.23,666.00,598.00,72988.26,292.10
136893.09,116036.00,77315.89,76972.77,72368.00,69706.05,1537.48,1600.00,62975.18,511.00,545.00,61447.52,293.00
76233.70,68540.00,72892.50,41409.62,30648.00,88548.07,9311.75,8376.00,72857.55,9380.00,8211.00,74866.36,300.90
130060.70,110124.00,77400.55,41276.34,37592.00,71959.10,13504.12,10344.00,85557.43,481.00,387.00,81454.30,304.90
68580.50,58853.00,76368.11,113681.90,89409.00,83327.81,7398.23,6709.00,72268.66,1541.00,1354.00,74587.13,309.60
112869.50,89948.00,82236.58,53703.51,43960.00,80061.73,13523.16,9916.00,89376.15,615.00,595.00,67738.90,313.10
104524.70,88354.00,77530.51,113045.24,53590.00,138244.70,6458.13,4866.00,86979.05,524.00,255.00,134670.06,318.80
86907.90,77989.00,73030.76,46023.25,45569.00,66189.30,10389.89,8577.00,79388.12,652.00,544.00,78546.82,320.50
70838.65,66522.00,69788.66,26271.63,26350.00,65341.09,6748.49,6058.00,73005.78,563.00,473.00,78005.84,320.50
118617.95,88273.00,88064.82,46000.64,34309.00,87869.02,16506.49,11425.00,94684.41,500.00,491.00,66737.27,323.40
144403.80,100693.00,93985.15,90826.76,74145.00,80280.83,7978.95,6469.00,80832.96,542.00,412.00,86214.84,324.00
52840.90,50420.00,68682.70,11283.58,11792.00,62710.37,10852.80,9428.00,75440.09,491.00,527.00,61059.16,326.50
70129.95,65580.00,70082.90,38738.07,37352.00,67967.93,15304.59,14216.00,70554.42,530.00,563.00,61694.63,330.60
62440.65,57645.00,70988.12,36042.72,37017.00,63811.11,15600.90,14077.00,72630.58,633.00,595.00,69721.50,333.00
109875.10,85070.00,84645.29,59373.86,49658.00,78358.48,10460.10,7534.00,90989.27,701.00,658.00,69818.76,340.20
69036.50,62908.00,71920.52,31361.26,31288.00,65689.46,11137.21,10284.00,70973.19,653.00,651.00,65737.34,344.40
79925.40,63244.00,82821.95,36246.21,22520.00,105480.98,8178.87,5864.00,91406.98,477.00,315.00,99240.23,345.40
79723.05,65191.00,80144.95,124381.19,48947.00,166536.17,9254.63,8147.00,74445.99,604.00,315.00,125662.68,345.60
109620.50,81640.00,87997.17,55534.92,42140.00,86367.73,7094.78,4508.00,103141.87,478.00,360.00,87017.25,346.30
112579.75,74528.00,98996.70,36613.92,20916.00,114722.23,14647.71,8320.00,115378.90,686.00,414.00,108593.47,352.70
87200.50,66432.00,86024.39,36713.88,24388.00,98658.40,5582.29,4336.00,84372.91,512.00,350.00,95869.80,353.30
89848.15,80434.00,73206.46,39994.71,38134.00,68733.77,21925.75,18402.00,78085.32,1063.00,901.00,77319.39,355.40
49688.80,44320.00,73474.84,42284.27,29012.00,95517.10,5631.08,5008.00,73689.80,468.00,303.00,101223.92,360.10
108182.20,90675.00,78189.45,47647.60,43719.00,71425.09,14711.97,10499.00,91833.87,636.00,722.00,57729.77,367.20
132347.34,96785.00,89616.32,53171.58,40837.00,85330.78,18991.21,15009.00,82924.11,483.00,366.00,86486.03,380.50
92508.15,81627.00,74272.16,31792.04,30847.00,67543.79,15378.37,13227.00,76195.44,578.00,591.00,64094.43,391.30
109669.90,86932.00,82677.57,55162.45,39008.00,92676.54,13442.24,8996.00,97926.94,497.00,579.00,56254.57,399.50
91428.00,77894.00,76922.81,56163.24,47986.00,76703.92,14376.39,12790.00,73664.67,603.00,534.00,74004.13,411.20
75578.20,70509.00,70247.66,21730.59,21961.00,64848.41,6143.97,5245.00,76768.59,595.00,488.00,79905.58,413.40
95185.25,79209.00,78754.44,65889.11,57741.00,74784.09,1494.64,1225.00,79961.41,1216.00,1116.00,71408.41,413.90
79458.00,64073.00,81272.30,71516.62,68093.00,68831.07,28307.72,24265.00,76454.76,637.00,582.00,71729.27,424.30
71776.30,65550.00,71760.97,29216.88,29034.00,65948.81,12143.95,9630.00,82644.44,507.00,547.00,60743.61,424.70
